entity_id,entity_name,line_item,FY2024,FY2025,FY2026
E17,Vodacom Group,Revenue growth,,0.0787946925413654,-0.16219982407879963
E18,The Bidvest Group,Revenue - domestic collections,1073630077.51,1125093715.77,1268445492.47
E18,The Bidvest Group,Revenue - cross-border trade receipts,325714963.75,352499629.66,350039512.57
E18,The Bidvest Group,Other operating income,85910364.27,71967693.02,88142780.01
E18,The Bidvest Group,Total revenue,1485255405.53,1549561038.45,1706627785.05
E18,The Bidvest Group,Cost of sales - domestic suppliers,-723463597.13,-734657291.08,-802390953.39
E18,The Bidvest Group,Cost of sales - cross-border trade payments,-431199456.16,-384736552.61,-372009450.77
E18,The Bidvest Group,Cost of sales and supplier payments,-1154663053.29,-1119393843.69,-1174400404.1599998
E18,The Bidvest Group,Gross profit proxy,330592352.24,430167194.76,532227380.8900001
E18,The Bidvest Group,Employee costs,-3288299.49,-3485184.58,-3488848.32
E18,The Bidvest Group,Other operating expenses,-81900607.12,-118470412.85,-89681021.39
E18,The Bidvest Group,EBITDA proxy,245403445.63,308211597.33000004,439057511.1800001
E18,The Bidvest Group,Taxation paid,-9340611.76,-9383357.85,-9797290.96
E18,The Bidvest Group,Net cash earnings proxy,236062833.87,298828239.48,429260220.22000015
E18,The Bidvest Group,Gross margin proxy,0.22258283054154657,0.27760584067749217,0.3118590858254468
E18,The Bidvest Group,EBITDA margin proxy,0.16522642820642017,0.19890252121871813,0.25726612154456213
E18,The Bidvest Group,Employee cost ratio,0.0022139623109646927,0.002249143140231618,0.0020442936360008843
E18,The Bidvest Group,Export revenue share,0.2192989586419122,0.22748353947554045,0.2051059496606899
E18,The Bidvest Group,Effective cash tax rate,0.03806226818054967,0.030444532039958585,0.022314368187595843
E18,The Bidvest Group,Revenue growth,,0.04329601001994221,0.10136209074868785
E19,Aspen Pharmacare,Revenue - domestic collections,786032108.99,778414132.28,891942290.58
E19,Aspen Pharmacare,Revenue - cross-border trade receipts,322655025.83,290668104.53,324220469.19
E19,Aspen Pharmacare,Other operating income,76462077.57,67866814.97,68173908.61
E19,Aspen Pharmacare,Total revenue,1185149212.3899999,1136949051.78,1284336668.3799999
E19,Aspen Pharmacare,Cost of sales - domestic suppliers,-511422221.13,-522835219.4,-579823827.55
E19,Aspen Pharmacare,Cost of sales - cross-border trade payments,-325172358.29,-320537025.05,-351412929.47
E19,Aspen Pharmacare,Cost of sales and supplier payments,-836594579.4200001,-843372244.45,-931236757.02
E19,Aspen Pharmacare,Gross profit proxy,348554632.9699998,293576807.3299999,353099911.3599999
E19,Aspen Pharmacare,Employee costs,-2509017.58,-2575179.15,-2426896.98
E19,Aspen Pharmacare,Other operating expenses,-68262063.95,-90931013.01,-66301740.68
E19,Aspen Pharmacare,EBITDA proxy,277783551.4399998,200070615.16999996,284371273.69999987
E19,Aspen Pharmacare,Taxation paid,-7266508.56,-6812234.890000001,-5924703.06
E19,Aspen Pharmacare,Net cash earnings proxy,270517042.8799998,193258380.27999997,278446570.63999987
E19,Aspen Pharmacare,Gross margin proxy,0.2941018981627607,0.2582145671966374,0.27492784411846083
E19,Aspen Pharmacare,EBITDA margin proxy,0.23438698565205554,0.17597148689888145,0.2214148989911594
E19,Aspen Pharmacare,Employee cost ratio,0.0021170478398582875,0.002264990806728161,0.0018896112209123254
E19,Aspen Pharmacare,Export revenue share,0.2722484413412605,0.25565622670156757,0.25244196258832663
E19,Aspen Pharmacare,Effective cash tax rate,0.026158887098718435,0.034049152516533454,0.020834393653454325
E19,Aspen Pharmacare,Revenue growth,,-0.040670119936035976,0.12963431947038506
E20,Shaftesbury Capital plc,Revenue - domestic collections,5699201.23,6313466.28,5752187.37
E20,Shaftesbury Capital plc,Revenue - cross-border trade receipts,36671540.32,53480744.33,50751689.97
E20,Shaftesbury Capital plc,Other operating income,4817313.14,3261940.07,6365784.75
E20,Shaftesbury Capital plc,Total revenue,47188054.69,63056150.68,62869662.089999996
E20,Shaftesbury Capital plc,Cost of sales - domestic suppliers,-6771089.8,-5871450.04,-6077175.1
E20,Shaftesbury Capital plc,Cost of sales - cross-border trade payments,-47363510.25,-59865315.04,-46067694.47
E20,Shaftesbury Capital plc,Cost of sales and supplier payments,-54134600.05,-65736765.08,-52144869.57
E20,Shaftesbury Capital plc,Gross profit proxy,-6946545.359999999,-2680614.3999999985,10724792.519999996
E20,Shaftesbury Capital plc,Employee costs,0.0,-4739.5,-4680.83
E20,Shaftesbury Capital plc,Other operating expenses,-4198671.88,-5974176.17,-3418208.69
E20,Shaftesbury Capital plc,EBITDA proxy,-11145217.239999998,-8659530.069999998,7301902.999999996
E20,Shaftesbury Capital plc,Taxation paid,-420356.57,-189564.02,-212768.29
E20,Shaftesbury Capital plc,Net cash earnings proxy,-11565573.809999999,-8849094.089999998,7089134.709999996
E20,Shaftesbury Capital plc,Gross margin proxy,-0.147209826843574,-0.04251154520363434,0.17058772329087918
E20,Shaftesbury Capital plc,EBITDA margin proxy,-0.23618725783925718,-0.13733045827592213,0.1161435063790717
E20,Shaftesbury Capital plc,Employee cost ratio,0.0,7.51631672547253e-05,7.445292124044245e-05
E20,Shaftesbury Capital plc,Export revenue share,0.7771360900743247,0.848144768642893,0.8072524693602978
E20,Shaftesbury Capital plc,Effective cash tax rate,,,0.02913874506412919
E20,Shaftesbury Capital plc,Revenue growth,,0.33627357801131685,-0.002957500386384204
