entity_id,fiscal_quarter,entity_name,sector,tb_txn_count,tb_total_value_zar,tb_avg_txn_zar,tb_median_txn_zar,tb_net_flow_zar,intercompany_transfers,payments_to_employees,payments_to_suppliers,receipts_from_customers,taxes_paid,channel_Debit Order,channel_EFT,channel_Internal Transfer,channel_RTC,channel_SWIFT,net_operating_cash_flow,operating_margin_proxy,tf_instrument_count,tf_total_value_zar,tf_avg_value_zar,tf_net_trade_zar,tf_countries,tf_weighted_avg_tenor_days,tf_open_exposure_zar,tf_export_collections,tf_guarantees,tf_letters_of_credit,tf_export,tf_import,xb_txn_count,xb_total_value_zar,xb_net_fx_zar,xb_countries,xb_inflow_zar,xb_outflow_zar,fx_AED/ZAR,fx_CNY/ZAR,fx_EUR/ZAR,fx_GBP/ZAR,fx_USD/ZAR,xb_corridor_intercompany,xb_corridor_other,xb_corridor_trade,total_flow_zar,fx_dependence,tb_total_value_zar_index,tb_total_value_zar_yoy,tb_total_value_zar_share,tf_total_value_zar_index,tf_total_value_zar_yoy,tf_total_value_zar_share,xb_total_value_zar_index,xb_total_value_zar_yoy,xb_total_value_zar_share,total_flow_zar_index,total_flow_zar_yoy,total_flow_zar_share
E05,FY2024Q4,Gold Fields,mining,1790,382277365.48035425,213562.77401137108,89907.5672291595,124484301.44035424,142946690.8,148366.31,40163350.37,198112322.49035424,906635.51,42910690.42352891,155169690.61732,60797754.63566526,74815742.14236028,48583487.661479786,156893970.30035424,0.7919445309011162,80.0,159677930.95,1995974.1368749999,-20965714.149999995,15.0,118.85741256656735,98643185.36,20355755.19,44235104.910000004,95087070.85,69356108.4,90321822.55,397,179727350.59,-39924127.41,14,69901611.59,109825739.0,33351830.44,39093113.93,35156237.71,30282087.52,41844080.99,85341523.89,18013147.64,76372679.06,721682647.0203543,0.24903931296124263,108.34265552652111,-0.05198124446264696,0.011324114335902967,120.66866653491434,0.043442558163960365,0.0530430758579014,60.2047541306893,-0.2572820241761197,0.01732842452095328,92.08712674803974,-0.0959236644737671,0.015309353089518744
E05,FY2025Q1,Gold Fields,mining,1750,381314372.2377063,217893.92699297503,89827.28,162299928.39770633,131332054.38,105172.19,38312535.8,211090030.24770632,474579.62,44980302.331656516,165123943.61724237,68120975.60955319,72484650.0447501,30604500.634504143,172197742.63770634,0.8157549763749556,73.0,108923237.1,1492099.1383561643,-10172247.059999999,14.0,87.87806261589705,33716339.23,24468982.51,39623704.89,44830549.699999996,49375495.02,59547742.08,418,197874846.19,-3464536.730000001,14,97205154.73,100669691.46,38272938.92,43550948.71,28704205.919999998,43509747.97,43837004.67,90413495.18,22846801.830000002,84614549.18,688112455.5277064,0.2875617852873362,108.06973001592628,-0.0025190956347569404,0.011475935072371516,82.31332719133853,-0.3178566602663009,0.03333814626242207,66.28377052468358,0.10097236475375793,0.018198144241171135,87.80355073065458,-0.04651655631634033,0.014526984008675298
E05,FY2025Q2,Gold Fields,mining,1782,392447091.4771358,220228.44639569908,91225.11,204735212.45713577,129415247.71,201550.15,40284069.43,222015630.55713576,530593.63,36682886.80048811,172816440.351518,68576580.31211907,72995172.32930723,41376011.683703355,180999417.34713575,0.8152552903276579,76.0,115539587.98,1520257.7365789474,-37601312.5,14.0,100.98655975880519,56248162.67,9885967.36,45729414.6,59924206.02,38969137.74,76570450.24000001,405,237233226.73,-12602215.709999999,14,112315505.51,124917721.22,37007250.24,64323169.88,60108299.55,47634311.97,28160195.09,104416889.57,22288758.12,110527579.03999999,745219906.1871358,0.3183398950569997,111.22489554375026,0.029195645509237478,0.010053030251041898,87.31330579368344,0.06074324502425221,0.037251834769101315,79.46797212568714,0.1989054258175289,0.02211530036565868,95.09049474800737,0.08299145030827026,0.014096291310375412
E05,FY2025Q3,Gold Fields,mining,1761,381562776.73987144,216673.9220555772,89410.08796093531,181894964.37987143,131442635.84,222725.96,39098441.17,210405937.56987143,393036.2,34159669.255745396,187421488.10308236,63330644.42280438,61289840.14931211,35361134.80892717,170691734.2398714,0.8112496073604779,74.0,101424847.77,1370606.0509459458,8449802.47,15.0,113.7479860932307,52790708.44,12538414.73,35622782.24,53263650.8,54937325.120000005,46487522.65,438,277304362.34,21452587.400000002,14,149378474.87,127925887.47,46928894.81,64972056.94,51848881.71,63728892.86,49825636.02,106411601.00999999,26222676.669999998,144670084.66,760291986.8498714,0.36473403262996246,108.14013126339617,-0.027734476757865,0.01313404511057702,76.64679183339945,-0.12216367097001668,0.03235972745767467,92.8909311757038,0.1689103004766097,0.02420602019880783,97.01370103275937,0.02022501081573469,0.017421215873470817
E05,FY2025Q4,Gold Fields,mining,1686,352390362.64304364,209009.70500773643,85409.33329151108,155698527.04304364,126715593.33,110542.85,37337560.84,187705557.74304366,521107.88,36104062.48828747,142146074.68670937,54855413.18712783,81656530.85385007,37628281.427068904,149736346.17304367,0.7977193002352264,69.0,112145018.05,1625290.1166666667,12588521.010000002,14.0,117.12944270420937,54570189.24,11886486.19,46124377.66,54134154.2,62366769.53,49778248.52,445,235683189.27,-23379483.27,14,106151853.0,129531336.27,56370019.21,49541036.75,47427552.86,38281973.55,44062606.9,89206122.64,26034830.62,120442236.01,700218569.9630437,0.33658517408705535,99.87226845807905,-0.07645508386871802,0.011062824878188585,84.74802814713827,0.10569569997590733,0.036123547783949994,78.94874328340848,-0.15009202422487922,0.0189373983742499,89.34829799461606,-0.0790136130932153,0.014771474928779322
E05,FY2026Q1,Gold Fields,mining,1826,392011484.20370996,214683.17864387183,90200.47092348518,187613841.86370993,123441578.51,330792.68,37661537.5,229736491.82370993,841083.69,29711050.59512799,178937356.4770554,63990374.995000206,74118590.44437808,45254111.69214827,190903077.95370993,0.8309654092750789,62.0,107723044.58,1737468.460967742,-16430701.28,13.0,98.70212865691732,54067319.339999996,28831047.490000002,29831688.92,49060308.17,45646171.65,62076872.93,443,235546494.62,-35530609.76,14,100007942.42999999,135538552.19,38216411.61,49629647.78,42806839.7,51961818.4,52931777.13,97369669.58,18275539.919999998,119901285.12,735281023.4037099,0.32034893751184434,111.10143845988573,0.11243531538006568,0.012126360201956623,81.40634129722065,-0.03943085075815367,0.03194746198757606,78.90295354819446,-0.0005799932121735019,0.022263266309910133,93.82228750706835,0.05007358408463336,0.015887954452973238
E05,FY2026Q2,Gold Fields,mining,1880,452278756.3631892,240573.80657616447,91959.00208509596,183381274.9831892,192875605.15,197242.32,40470636.77,218399028.8931892,336243.23,38809954.440738454,231258909.12619433,53892173.328315705,81739570.06210068,46578149.40584003,177394906.5731892,0.8122513523626812,94.0,205037739.97,2181252.55287234,9905403.090000004,15.0,141.5101116126002,126175405.99,66419188.25,51760394.39,86858157.33,107471571.53,97566168.44,390,215351297.14000002,-15329970.840000002,14,100010663.15,115340633.99000001,27771307.67,41111142.910000004,57162476.71,38432082.04,50874287.81,117517606.28,23817240.669999998,74016450.19,872667793.4731892,0.24677351307180584,128.1820110930387,0.15373853723163178,0.011688324352090487,154.9470895840939,0.9033786203260317,0.06165955680508025,72.13800155333784,-0.08573762692830678,0.019313440845417616,111.35291951149163,0.18684933473938758,0.01641260900162124
E05,FY2026Q3,Gold Fields,mining,2000,427680040.0403455,213840.02002017276,91961.37209189344,193766777.7803455,136373948.1,138025.29,44265754.98,245972709.9603455,929601.71,40329945.18237887,195164480.055799,73435975.94117437,73330675.65831698,45418963.20267626,200639327.98034552,0.8156975138123721,84.0,212686799.66,2531985.7102380954,-15750556.500000002,15.0,109.87202131258964,105775279.57000001,44938657.129999995,57138210.93,110609931.60000001,98468121.58,114218678.08,459,235269634.83,-4191741.710000002,14,115538946.56,119730688.27,62487594.34,48479796.47,42797997.17,33289853.73,48214393.12,99699962.98,29910806.99,105658864.86,875636474.5303456,0.2686841419622095,121.21039705146022,-0.0543883964850439,0.014808854501458624,160.72748658414824,0.03730561842477953,0.06506722678978577,78.81021153908507,0.09249230422350818,0.018595278793643286,111.73172494614296,0.003401845558366645,0.019545080858562245
E05,FY2026Q4,Gold Fields,mining,2120,460449368.09813374,217193.09815949705,91028.195,177055353.01813373,173366913.97,194971.03,49371852.56,237159528.3881337,356102.15,43421445.03086074,196790564.6997615,67543522.83539797,96775850.8570098,55917984.67510369,187236602.6481337,0.7894964369371806,101.0,169938167.64000002,1682556.1152475248,19231161.599999998,15.0,96.80641739559243,110207048.39,29078102.89,81380855.07000001,59479209.68,94584664.62,75353503.02,396,213583351.57,-24504847.009999998,14,94539252.28,119044099.29,37116071.42,38691629.26,38137754.35,53863759.36,45774137.18,113365133.2,21228370.78,78989847.59,843970887.3081338,0.25306957240104505,130.49767467287873,0.07662113026059614,0.014130277373311064,128.4223308788154,-0.20099334838051874,0.04885775781880174,71.5457782327977,-0.09217629498031055,0.020252810069013187,107.69117754470228,-0.036162937638242854,0.018107040328185713
E06,FY2024Q1,Valterra Platinum,mining,61,8529920.575957408,139834.76354028538,77785.08079185098,5631654.715957409,89770.0,0.0,1359362.93,7080787.645957409,0.0,2071418.8393251582,3617676.5444819247,1445658.7941426234,824693.8321044955,570472.5659032069,5721424.71595741,0.8080209437185858,17.0,23892964.63,1405468.5076470587,-6541798.03,8.0,83.70472792601292,15203593.74,3134243.2399999998,11477276.94,9281444.45,8675583.3,15217381.33,85,44497411.42,-6348716.9399999995,15,19074347.240000002,25423064.18,4391519.59,16027807.49,3511076.63,8304065.06,12262942.65,18735222.97,2850003.21,22912185.24,76920296.6259574,0.5784872572239143,100.0,,0.00024735213408672924,100.0,,0.007984399525416835,100.0,,0.003882744092422398,100.0,,0.0015718009167751351
E06,FY2024Q2,Valterra Platinum,mining,54,9112900.427332671,168757.4153209754,77455.305,4225850.5473326715,847402.43,0.0,1777589.54,6487908.457332672,0.0,164521.19991147023,3830353.7755977497,862060.8678072374,2963719.102038066,1292245.481978148,4710318.917332672,0.7260150090448705,11.0,15933466.44,1448496.949090909,-12176439.080000002,8.0,82.26966251419174,1972307.1600000001,827239.25,2453852.35,12652374.84,1878513.6800000002,14054952.760000002,88,35686252.98,3451247.7399999998,14,19568750.36,16117502.620000001,9367964.33,6224631.56,14238922.92,3676699.6,2178034.5700000003,15778591.09,6909170.66,12998491.23,60732619.84733267,0.5875961397632233,106.83452848340067,0.0683452848340067,0.00022746291352166307,66.6868540038516,-0.3331314599614841,0.005038157929755522,80.19849209466665,-0.1980150790533335,0.0033682284395807624,78.95525954958153,-0.21044740450418464,0.0011284237529421324
E06,FY2024Q3,Valterra Platinum,mining,65,13951974.270425295,214645.758006543,50918.557669407666,8456583.890425297,1278862.27,0.0,1899300.53,10773811.470425297,0.0,2729983.0675872327,2948693.783414912,5344417.326519355,2099317.088192416,829563.0047113801,8874510.940425297,0.8237113638739936,13.0,20478616.54,1575278.1953846153,-11654463.059999999,8.0,112.09061666184213,6734116.59,6069954.9,7435686.16,6972975.4799999995,4412076.74,16066539.799999999,93,39492327.65,3819407.41,15,21655867.53,17836460.12,5671203.75,8216071.51,7499589.03,9491892.92,8613570.44,13032746.34,8921319.59,17538261.72,73922918.46042529,0.534236586873153,163.5651134871125,0.531013575938853,0.0004664695629838947,85.70981817085627,0.2852580834883285,0.006630493491618485,88.75196643966936,0.10665380509780831,0.0038052774755481843,96.10326754184588,0.21718639252266536,0.0017042128658817453
E06,FY2024Q4,Valterra Platinum,mining,61,5836598.807678227,95681.94766685618,59787.04,582406.6276782271,259093.02000000002,5960.93,2496252.5,3075292.357678227,0.0,509414.77551794663,2881187.861797228,909931.8165024932,1011310.9466077664,524753.407252793,573078.927678227,0.18634941365733695,18.0,32224025.189999998,1790223.6216666666,640762.0899999989,12.0,101.40803400358811,15786287.299999999,1974431.79,27146105.49,3103487.91,16432393.64,15791631.55,97,54483511.22,7570574.699999999,14,31027042.959999997,23456468.259999998,9099958.459999999,13721038.82,10374947.49,9715440.67,11572125.780000001,23712074.27,6736369.84,24035067.11,92544135.21767822,0.5887300269416997,68.42500766219761,-0.5816650249957556,0.00017289622195625353,134.86825803751253,0.5735450257129526,0.010704431116002605,122.44197916535792,0.3795973664266912,0.005253031376209534,120.31172431340889,0.2519004544878978,0.0019631770948922976
E06,FY2025Q1,Valterra Platinum,mining,65,8869815.782613838,136458.7043479052,60322.02271727833,3467656.162613838,921399.96,0.0,1875037.44,6031895.902613838,41482.48,144819.04245560785,3127358.9800959807,3093154.0264890157,2002936.2510937392,501547.4824794944,4115375.9826138383,0.6822690658223225,11.0,22710975.119999997,2064634.1018181816,-9728233.48,9.0,120.06892616418841,16651747.77,3845281.7199999997,4492615.17,14373078.23,6491370.82,16219604.3,79,34103743.59,-193543.46999999965,14,16955100.06,17148643.53,8015251.3100000005,7517934.61,7535529.62,4132542.4099999997,6902485.64,16600391.92,4620435.11,12882916.56,65684534.49261384,0.5192050739711787,103.98474058028705,0.5196891331549669,0.00026694359676985473,95.05298095776739,-0.29521606980844095,0.006951150465879686,76.64208434082434,-0.3740538591154331,0.003136451433644122,85.39298127257616,-0.29023557961708124,0.0013866893042354792
E06,FY2025Q2,Valterra Platinum,mining,64,9674192.932719965,151159.26457374945,52056.72060364853,2373031.332719965,2701043.3,0.0,1502823.21,5403675.952719965,66650.47,354477.2995054173,5738868.998572448,616296.614987665,1990612.0154413127,973938.0042131221,3834202.2727199653,0.7095544415075449,28.0,55901619.6,1996486.4142857143,-16523249.120000003,14.0,108.78042234397087,25938194.310000002,10867192.45,16420049.88,28614377.27,19689185.24,36212434.36,75,35359693.83,-2407647.3699999996,13,16476023.229999999,18883670.6,11711446.2,7255035.9399999995,3889242.59,4887857.05,7616112.05,10493973.52,3940470.67,20925249.64,100935506.36271997,0.3503196754463395,113.41480669805794,0.09068701874088814,0.0002478167282142176,233.96686206871937,1.461436345406908,0.01802358769900432,79.46460861790058,0.03682734233224383,0.0032962931064381513,131.22090110174958,0.5366708029889451,0.0019092569715815687
E06,FY2025Q3,Valterra Platinum,mining,73,15104059.063277408,206904.918675033,73756.77766838389,5497184.223277409,432152.24,0.0,4396683.74,10262834.733277408,12388.35,759753.0384086126,4598854.355891696,1645313.516122914,5258614.959648443,2841523.193205743,5853762.643277409,0.5703845765241146,22.0,35667850.2,1621265.9181818182,-16738473.120000001,10.0,163.96526427180072,10860024.559999999,2068829.6,9998265.899999999,23600754.7,9464688.54,26203161.66,82,58831487.07,-9634707.450000001,13,24598389.81,34233097.26,12988180.399999999,11740733.93,7185829.54,12719186.78,14197556.42,28032688.25,5613746.68,25185052.14,109603396.3332774,0.5367670075761858,177.07150879985903,0.5612732936297562,0.0005199076146391187,149.2818105762207,-0.3619531874886859,0.011379873244577482,132.21327981240128,0.6638008053137039,0.005135426476256716,142.4895653565262,0.08587552867083925,0.0025114356865695124
E06,FY2025Q4,Valterra Platinum,mining,73,15950366.880711026,218498.17644809626,73938.64240631308,6117822.060711026,639750.2000000001,0.0,4111017.37,11007822.290711027,191777.02,3126883.775183368,8343061.27837189,1231655.487519781,3006777.619635987,241988.72000000003,6705027.900711027,0.6091148388513756,14.0,17329813.77,1237843.8407142856,5098337.51,9.0,90.03310337362039,1819016.46,831794.97,11593589.21,4904429.59,11214075.64,6115738.13,127,64497805.57,-322617.97000000137,14,32087593.8,32410211.77,7761858.93,17655579.25,15346745.620000001,7420355.55,16313266.219999999,36950701.65,6966440.42,20580663.5,97777986.22071102,0.6596352416627934,186.9931465208366,0.05603181329522555,0.0005007404692361229,72.53103178431316,-0.5141334935291391,0.005582186054207422,144.9473205558437,0.09631438507168766,0.005182468219847185,127.11597654930912,-0.10789273424163037,0.0020626774752945955
E06,FY2026Q1,Valterra Platinum,mining,63,8130910.049456628,129062.06427708933,50958.88,-723510.8505433719,2392223.06,0.0,2010838.51,3540327.2394566284,187521.24,351282.39,4001620.059097155,2012124.7320035044,933104.8301471365,832778.0382088326,1341967.4894566284,0.3790518216792283,21.0,38783618.53,1846838.9776190477,-6078089.77,11.0,122.01655538251293,16651163.68,3161147.8600000003,11277795.69,24344674.98,16352764.38,22430854.15,96,40855077.82,-9752277.139999999,15,15551400.34,25303677.48,10381564.93,8398000.78,5521917.36,7383056.7,9170538.05,17362205.86,7072062.95,16420809.01,87769606.39945662,0.4654809278061538,95.32222459813474,-0.4902368008042851,0.0002515190192187918,162.32233684933053,1.2379708775139364,0.011502071664969141,91.81450452112614,-0.3665663899888866,0.0038615199053848802,114.10461250072458,-0.10235821178258686,0.001896525905666287
E06,FY2026Q2,Valterra Platinum,mining,70,12502940.362270739,178613.43374672486,105209.68,1692539.80227074,2402233.07,0.0,3237590.69,6863116.60227074,0.0,1095942.9649331027,6060010.716281548,1963448.798421027,1921117.9107559742,1462419.971879087,3625525.91227074,0.5282623219706326,13.0,33446312.299999997,2572793.2538461536,-12450766.44,10.0,182.10278368715706,17237610.4,3774235.25,16266486.839999998,13405590.209999999,10497772.93,22948539.369999997,83,41612738.51,9361042.61,14,25486890.56,16125847.95,3252458.84,10676915.92,8015830.319999999,10650654.07,9016879.36,17210517.84,4891398.75,19510821.919999998,87561991.17227075,0.4752374626580897,146.5774534584971,0.5377049169430037,0.0003231158223839104,139.98393593235733,-0.137617541433672,0.010058074154953358,93.51721186032084,0.018545080083756327,0.003731972708324298,113.83470294980923,-0.0023654569697051375,0.0016468130659368062
E06,FY2026Q3,Valterra Platinum,mining,61,10127258.2096701,166020.62638803443,58024.86667371056,5398489.629670101,1020149.71,0.0,1238690.93,7597065.659670101,271351.91,621691.3910664506,3889267.0434843656,2458589.0307866377,1402870.0012462079,1754840.7430864396,6087022.819670101,0.8012334093653769,21.0,29213177.57,1391103.6938095237,7615295.049999999,13.0,100.87615460312968,9322953.47,3989515.75,16002298.98,9221362.84,18414236.31,10798941.260000002,125,69370305.85,-7907222.65,15,30731541.6,38638764.25,8093399.66,18429097.29,10302197.09,9794398.219999999,22751213.59,28050605.02,3245007.67,38074693.16,108710741.6296701,0.6381182283376766,118.72628964699832,-0.19000987637832545,0.00035066657146674195,122.26685981579675,-0.12656506618817875,0.008937181119073278,155.89739635690472,0.6670449562777405,0.005482901260135618,141.3290722971351,0.24152888912485992,0.0024265323534927007
E06,FY2026Q4,Valterra Platinum,mining,84,20833102.99371495,248013.13087755893,90397.75450881929,14043354.493714953,1952525.52,0.0,2683144.1799999997,15940070.563714953,257362.72999999998,4179940.4832482575,11146689.982168932,1097791.5990219377,3495431.4316240465,913249.4976517796,12999563.653714953,0.8155273592895129,15.0,13935211.83,929014.122,787862.1099999992,9.0,107.81483013882539,2757249.09,639902.4600000001,4641702.78,8653606.59,7361536.97,6573674.86,76,50673418.7,13755847.4,15,32214633.05,18458785.65,5393883.13,8943463.73,27944982.770000003,3327708.49,5063380.58,30337917.35,5831189.69,14504311.66,85441733.52371496,0.5930757325509464,244.2356034642986,1.0571316107870423,0.0006393265888578869,58.32349415736778,-0.5229819900074636,0.004006417241041172,113.8794754187074,-0.26952291648285986,0.004805052064848451,111.07826837849444,-0.21404516018502073,0.0018331164473676432
E07,FY2024Q1,OUTsurance Group,insurance,902,52716467.5,58443.97727272727,30595.43,-9199847.68,11442419.8,13055.02,22486646.25,18010959.37,763387.0599999999,4517356.22,25067619.38,8647762.790000001,9765320.48,4718408.63,-5252128.959999997,-0.29160739592518425,9.0,12755160.77,1417240.0855555555,-1984586.2100000002,6.0,126.3829922153149,7237526.16,935143.82,7598391.37,4221625.58,5385287.28,7369873.49,291,92357312.0,-1602097.1999999997,11,45377607.4,46979704.6,17958574.1,16876552.84,20434917.57,15699067.47,21388200.02,37886455.28,12156710.31,42314146.41,157828940.26999998,0.5851734912621422,100.0,,0.0015286813776897485,100.0,,0.004262438804715354,100.0,,0.008058891430229004,100.0,,0.0032251003167130116
E07,FY2024Q2,OUTsurance Group,insurance,954,57155139.15,59911.04732704403,28655.985,-9087997.79,17221786.54,14065.83,21205845.7,18000793.85,712647.23,5791658.01,25662804.6,7454936.46,11881799.57,6363940.51,-3931764.9099999964,-0.21842175088294766,11.0,11376730.79,1034248.2536363635,-2772177.4699999997,7.0,139.4452833316978,3547702.0,3235231.7800000003,7338031.52,803467.49,4302276.66,7074454.13,312,102666047.62,-13930875.56,11,44367586.03,58298461.589999996,19922555.93,22208321.22,19716674.84,23754047.57,17064448.06,52431749.91,8186958.74,42047338.97,171197917.56,0.5996921521198906,108.41989583236017,0.08419895832360158,0.0014266231237204839,89.1931587154742,-0.10806841284525814,0.0035973193065157202,111.16179693493028,0.1116179693493029,0.009690081543916604,108.47054872644367,0.08470548726443661,0.0031808902220018006
E07,FY2024Q3,OUTsurance Group,insurance,960,63957902.17,66622.81476041667,29521.254999999997,-2366334.25,21205188.8,14110.27,19552022.25,22262080.22,924500.63,5463109.86,28675866.01,10454342.4,10862325.49,8502258.41,1771447.0700000003,0.07957239631220772,12.0,7752854.37,646071.1975,4836855.75,8.0,235.46198665408443,3303875.77,1073045.9300000002,4382004.45,2297803.99,6294855.06,1457999.31,368,111784728.4,-3445389.8800000004,11,54169669.26,57615059.14,18249648.86,23260333.15,23726108.36,20095778.63,26452859.4,51089140.02,13813349.07,46882239.31,183495484.94,0.6091960706093219,121.32433223072088,0.11902277067590705,0.0021383650870004907,60.78209839765117,-0.3185340751128031,0.0025101915620785844,121.03506044004399,0.08881885483457164,0.010771001214733199,116.26225496166415,0.07183245891814094,0.0042302897772274846
E07,FY2024Q4,OUTsurance Group,insurance,1073,67674224.35,63070.10657036346,30219.86,1992715.9099999995,20945374.6,15082.48,23395871.45,22439216.56,878679.26,4657264.91,32561503.45,10030280.4,11444682.92,8980492.67,-1850416.6300000027,-0.0824635131557375,10.0,7719342.72,771934.272,-3349935.44,6.0,91.51210257445338,7140895.7,2683181.85,950207.03,4085953.84,2184703.64,5534639.08,380,107333717.07,-7119255.11,11,50107230.98,57226486.09,22236165.68,12744388.790000001,35440893.63,14549024.36,22363244.61,54700217.410000004,11363144.22,41270355.44,182727284.14,0.587398414939305,128.3739741286724,0.05810575478417057,0.0020046979584312646,60.51936827135735,-0.004322491872112977,0.00256427221366184,116.21572211846096,-0.03981770492005787,0.010348587505992731,115.77552496228265,-0.004186483390864915,0.0038762696090005604
E07,FY2025Q1,OUTsurance Group,insurance,1094,64776834.18,59211.00016453382,30085.595,-1817745.9000000001,15366163.85,5470.88,23829324.24,23746654.35,1829220.8599999999,8229202.54,27873347.07,10544770.65,12506865.82,5622648.1,-1917361.6299999952,-0.08074239013800254,18.0,17564993.25,975832.9583333334,5796254.03,8.0,64.61829161818778,9764063.09,2572819.2199999997,13445892.69,1546281.34,11680623.64,5884369.61,475,158562901.26,4616056.5200000005,11,81589478.89,76973422.37,37190937.51,29398313.53,33077516.03,35329578.44,23566555.75,68297853.19,29014356.69,61250691.38,240904728.69,0.6581975460682685,122.87779749278535,-0.04281379207266811,0.0019495062273185081,137.7089130174876,1.2754519247462563,0.005376119271311634,171.6841881019664,0.4772888295351756,0.014582705199716706,152.6366002824838,0.31838400501496134,0.005085824436370751
E07,FY2025Q2,OUTsurance Group,insurance,1146,70580091.71,61588.21266143106,31026.205,-9601841.97,16347831.12,33466.54,30669612.91,23062322.74,466858.39999999997,6542158.15,33095956.92,9009844.99,13956075.01,7976056.64,-8107615.109999999,-0.3515524087232507,15.0,26503643.71,1766909.5806666666,-21397053.37,6.0,86.22960297484319,24979075.310000002,1051962.8900000001,24513081.79,938599.03,2553295.17,23950348.54,530,168031480.07,-19722992.55,11,74154243.76,93877236.31,32780403.4,32744663.94,34951935.78,34309025.25,33245451.7,73223390.28,16312230.24,78495859.55,265115215.48999998,0.633805493809306,133.88623148924003,0.08958847099372091,0.0018079986130392304,207.78760995577792,0.5088900594937604,0.008545204059711166,181.93630415532232,0.059714969483776636,0.0156641913270588,167.97630082066317,0.10049818005504751,0.0050148168041844274
E07,FY2025Q3,OUTsurance Group,insurance,1125,74652158.85,66357.47453333333,29631.79,-7229168.7299999995,24298062.16,12480.03,23530688.66,26046829.71,764098.29,8839069.24,26656882.15,10251309.1,23777215.69,5127682.67,1739562.7300000004,0.06678596778832323,11.0,19987293.3,1817026.6636363638,5876166.74,7.0,96.518000388777,4220993.68,8423350.73,10090656.77,1473285.8,12931730.02,7055563.28,687,233927690.1,22702045.16,11,128314867.63,105612822.47,51499679.58,44033981.339999996,53582494.74,45179277.46,39632256.98,91542412.28,30893761.25,111491516.57,328567142.25,0.7119631272259391,141.6107003945209,0.057694273857440415,0.002569655327270831,156.69965796910924,-0.24586620923904656,0.006376971501809009,253.2855114925822,0.39216586084076854,0.020419651331263146,208.17927414827471,0.23933717513242247,0.007528737923153888
E07,FY2025Q4,OUTsurance Group,insurance,1142,72528629.32,63510.183292469344,29920.410000000003,-835338.6999999998,20107915.89,5731.58,26441906.48,25230818.67,742256.7,6895928.37,32519933.169999998,11027474.46,13635087.41,8450205.91,-1959076.0899999961,-0.07764615629889889,19.0,20069975.34,1056314.4915789473,-8473882.559999999,8.0,123.94380535397309,12179953.14,2520516.13,14510007.120000001,3039452.09,5798046.39,14271928.95,757,268476543.85,-9272936.870000003,11,129601803.49,138874740.36,57573460.68,50520229.26,63276616.16,41826411.2,55279826.55,96768661.09,27379957.04,144327925.72,361075148.51,0.7435475550114315,137.58249131545088,-0.02844565465637572,0.002276939467935966,157.34788217804643,0.004136730209487682,0.00646483210599642,290.69332794137625,0.14769031291349477,0.021572379772936117,228.7762611168168,0.09893870104413938,0.007617068059052239
E07,FY2026Q1,OUTsurance Group,insurance,1248,82327268.98,65967.36296474359,29031.815000000002,1951529.82,27098377.380000003,0.0,29406071.740000002,25310866.02,511953.84,7072295.69,40473056.95,13138318.85,13787841.01,7855756.48,-4607159.560000002,-0.1820229918786478,12.0,10293684.51,857807.0425,-2386268.11,10.0,95.74841194545218,8456804.32,1261979.9100000001,2281622.54,6750082.06,3953708.2,6339976.31,663,233755600.68,-27146882.48,11,103304359.1,130451241.58,40354311.68,48799550.59,37257584.87,48082209.39,59261944.15,94965505.75,29185232.45,109604862.48,326376554.17,0.7162144390992116,156.16992731920058,0.13510030110686255,0.002546685896518442,80.70211497616427,-0.4871102562102102,0.003052801709026163,253.0991814486762,-0.12932579759891005,0.022093995488099146,206.79132332236628,-0.09609798537281222,0.007052345514327535
E07,FY2026Q2,OUTsurance Group,insurance,1301,83451173.36,64143.86883935434,28798.31,-12299826.7,23344865.86,21272.81,30213030.7,29015598.11,856405.88,6196741.5600000005,39216371.84,9761740.91,22715562.34,5560756.71,-2075111.2799999975,-0.07151709477547617,16.0,12709271.51,794329.469375,6004257.07,9.0,70.98818248474102,9930966.86,2863232.36,9253661.68,592377.47,9356764.29,3352507.22,771,293745854.04,-49565150.5,11,122090351.77,171655502.27,58015858.54,50298631.88,58534039.19,72664207.16,54233117.269999996,133776967.11,25064914.89,134903972.04,389906298.91,0.7533755029379605,158.3019070084694,0.013651666014489416,0.0021566442554974722,99.64022985811413,0.2346668967417187,0.0038219697931546268,318.05370650024986,0.25663664607601744,0.02634413282358842,247.0436019167222,0.1946516804847116,0.007333122270743792
E07,FY2026Q3,OUTsurance Group,insurance,1359,86873362.37,63924.47562178072,30075.56,-8567371.31,27281457.37,12000.470000000001,31208584.17,27654975.75,716344.61,5953432.53,41490163.75,14536036.63,16421483.26,8472246.2,-4281953.5,-0.15483483112437732,28.0,24761287.22,884331.6864285714,-166634.52000000048,10.0,91.91455780060211,17075438.11,1505820.03,18046400.81,5209066.38,12297326.35,12463960.870000001,975,325288110.56,-20351033.36,11,152468538.6,172819571.96,72930820.6,58876726.07,71532849.76,62855378.66,59092335.47,126143310.13,41074847.74,158069952.69,436922760.15,0.7444979759084314,164.7935957962282,0.04100827911954008,0.0030080781494232424,194.1275979699,0.9482853285900097,0.0075752152636004546,352.2061258777215,0.10737941007911145,0.025710173386767017,276.8331076686891,0.1205840002365608,0.009752552485502934
