entity_id,calendar_month,fiscal_year,txn_count,value_zar,dataset
E14,2023-08,FY2024,1411,158255510.28,transactional_banking
E14,2023-09,FY2024,1402,181025433.57,transactional_banking
E14,2023-10,FY2024,1393,166104760.35,transactional_banking
E14,2023-11,FY2024,1401,174196121.22,transactional_banking
E14,2023-12,FY2024,1375,159992529.0,transactional_banking
E14,2024-01,FY2024,1448,191830894.39,transactional_banking
E14,2024-02,FY2024,1294,156366314.66,transactional_banking
E14,2024-03,FY2024,1310,155095526.19,transactional_banking
E14,2024-04,FY2024,1385,175393151.55,transactional_banking
E14,2024-05,FY2024,1377,160357755.32,transactional_banking
E14,2024-06,FY2024,1301,169479838.88,transactional_banking
E14,2024-07,FY2025,1443,154202604.42,transactional_banking
E14,2024-08,FY2025,1446,154364539.04,transactional_banking
E14,2024-09,FY2025,1295,149914867.23,transactional_banking
E14,2024-10,FY2025,1412,159643686.13,transactional_banking
E14,2024-11,FY2025,1382,169008525.95,transactional_banking
E14,2024-12,FY2025,1348,163269442.7,transactional_banking
E14,2025-01,FY2025,1378,161225222.33,transactional_banking
E14,2025-02,FY2025,1263,162208179.52,transactional_banking
E14,2025-03,FY2025,1396,168621245.39,transactional_banking
E14,2025-04,FY2025,1409,166275333.34,transactional_banking
E14,2025-05,FY2025,1416,168282629.39,transactional_banking
E14,2025-06,FY2025,1355,163794015.28,transactional_banking
E14,2025-07,FY2026,1378,164503189.02,transactional_banking
E14,2025-08,FY2026,1432,164668540.72,transactional_banking
E14,2025-09,FY2026,1418,161048696.94,transactional_banking
E14,2025-10,FY2026,1445,161690102.94,transactional_banking
E14,2025-11,FY2026,1398,143096111.7,transactional_banking
E14,2025-12,FY2026,1403,160275983.69,transactional_banking
E14,2026-01,FY2026,1383,144317516.92,transactional_banking
E14,2026-02,FY2026,1262,150619170.55,transactional_banking
E14,2026-03,FY2026,1438,170508109.46,transactional_banking
E14,2026-04,FY2026,1312,163603598.49,transactional_banking
E14,2026-05,FY2026,1405,182960965.48,transactional_banking
E14,2026-06,FY2026,1429,165750364.77,transactional_banking
E15,2023-07,FY2024,936,109471411.94,transactional_banking
E15,2023-08,FY2024,898,113545118.56,transactional_banking
E15,2023-09,FY2024,881,118418766.06,transactional_banking
E15,2023-10,FY2024,889,107264618.39,transactional_banking
E15,2023-11,FY2024,926,109303010.29,transactional_banking
E15,2023-12,FY2024,921,137617146.04,transactional_banking
E15,2024-01,FY2024,894,108931591.46,transactional_banking
E15,2024-02,FY2024,864,114113987.78,transactional_banking
E15,2024-03,FY2024,952,119079670.37,transactional_banking
E15,2024-04,FY2024,895,113021967.06,transactional_banking
E15,2024-05,FY2024,922,105586007.37,transactional_banking
E15,2024-06,FY2024,886,126559114.75,transactional_banking
E15,2024-07,FY2025,955,116937935.15,transactional_banking
E15,2024-08,FY2025,940,111753994.75,transactional_banking
E15,2024-09,FY2025,914,112438448.3,transactional_banking
E15,2024-10,FY2025,944,111084606.42,transactional_banking
E15,2024-11,FY2025,924,119040713.06,transactional_banking
E15,2024-12,FY2025,906,105585570.58,transactional_banking
E15,2025-01,FY2025,868,97071142.67,transactional_banking
E15,2025-02,FY2025,822,110500844.43,transactional_banking
E15,2025-03,FY2025,879,111297799.36,transactional_banking
E15,2025-04,FY2025,906,107824358.29,transactional_banking
E15,2025-05,FY2025,939,134849112.65,transactional_banking
E15,2025-06,FY2025,912,115648235.13,transactional_banking
E15,2025-07,FY2026,952,126726943.29,transactional_banking
E15,2025-08,FY2026,948,123919685.48,transactional_banking
E15,2025-09,FY2026,908,134557576.79,transactional_banking
E15,2025-10,FY2026,916,106469733.61,transactional_banking
E15,2025-11,FY2026,862,101228616.28,transactional_banking
E15,2025-12,FY2026,900,138476164.78,transactional_banking
E15,2026-01,FY2026,943,113802999.56,transactional_banking
E15,2026-02,FY2026,833,122063256.53,transactional_banking
E15,2026-03,FY2026,904,138760417.63,transactional_banking
E15,2026-04,FY2026,950,127596230.85,transactional_banking
E15,2026-05,FY2026,928,119040829.36,transactional_banking
E15,2026-06,FY2026,893,107101950.04,transactional_banking
E16,2023-07,FY2024,5922,920554932.47,transactional_banking
E16,2023-08,FY2024,6075,866526953.55,transactional_banking
E16,2023-09,FY2024,5747,861347964.41,transactional_banking
E16,2023-10,FY2024,5866,856761761.2,transactional_banking
E16,2023-11,FY2024,5797,938534416.1899999,transactional_banking
E16,2023-12,FY2024,6022,898795728.53,transactional_banking
E16,2024-01,FY2024,6036,925363464.71,transactional_banking
E16,2024-02,FY2024,5506,819363655.63,transactional_banking
E16,2024-03,FY2024,5878,878655907.99,transactional_banking
E16,2024-04,FY2024,5841,854183109.51,transactional_banking
E16,2024-05,FY2024,6008,849339788.71,transactional_banking
E16,2024-06,FY2024,5657,868693637.73,transactional_banking
E16,2024-07,FY2025,5965,877103922.42,transactional_banking
E16,2024-08,FY2025,6033,905716310.66,transactional_banking
E16,2024-09,FY2025,5789,852732963.3,transactional_banking
E16,2024-10,FY2025,5951,854374224.77,transactional_banking
E16,2024-11,FY2025,5743,861127177.25,transactional_banking
E16,2024-12,FY2025,5913,932593245.45,transactional_banking
E16,2025-01,FY2025,6013,913818885.64,transactional_banking
E16,2025-02,FY2025,5319,794669185.92,transactional_banking
E16,2025-03,FY2025,5947,863201232.86,transactional_banking
E16,2025-04,FY2025,5719,864841343.93,transactional_banking
E16,2025-05,FY2025,5997,880064141.47,transactional_banking
E16,2025-06,FY2025,5736,829097149.58,transactional_banking
E16,2025-07,FY2026,6015,838695435.48,transactional_banking
E16,2025-08,FY2026,5866,858669316.85,transactional_banking
E16,2025-09,FY2026,5784,896388695.48,transactional_banking
E16,2025-10,FY2026,5966,904728666.18,transactional_banking
E16,2025-11,FY2026,5750,858911663.76,transactional_banking
E16,2025-12,FY2026,5846,853972498.6,transactional_banking
E16,2026-01,FY2026,6007,908869590.32,transactional_banking
E16,2026-02,FY2026,5353,811508635.36,transactional_banking
E16,2026-03,FY2026,5883,887645591.56,transactional_banking
E16,2026-04,FY2026,5793,865225182.27,transactional_banking
E16,2026-05,FY2026,5889,904313443.96,transactional_banking
E16,2026-06,FY2026,5795,848121143.7,transactional_banking
E17,2023-07,FY2024,225,17869025.66,transactional_banking
E17,2023-08,FY2024,229,20296989.51,transactional_banking
E17,2023-09,FY2024,204,19574257.72,transactional_banking
E17,2023-10,FY2024,221,21492532.27,transactional_banking
E17,2023-11,FY2024,227,20918844.65,transactional_banking
E17,2023-12,FY2024,190,15859935.31,transactional_banking
E17,2024-01,FY2024,216,20582580.169999998,transactional_banking
E17,2024-02,FY2024,212,19548444.08,transactional_banking
E17,2024-03,FY2024,216,23615122.46,transactional_banking
E17,2024-04,FY2024,236,18317126.07,transactional_banking
E17,2024-05,FY2024,190,15658437.31,transactional_banking
E17,2024-06,FY2024,214,24486416.209999997,transactional_banking
E17,2024-07,FY2025,234,23002840.87,transactional_banking
E17,2024-08,FY2025,231,22355196.11,transactional_banking
E17,2024-09,FY2025,219,16753798.99,transactional_banking
E17,2024-10,FY2025,211,15364619.37,transactional_banking
E17,2024-11,FY2025,217,18721501.09,transactional_banking
E17,2024-12,FY2025,248,19676148.25,transactional_banking
E17,2025-01,FY2025,221,20611712.82,transactional_banking
E17,2025-02,FY2025,197,19437783.53,transactional_banking
E17,2025-03,FY2025,221,29613759.96,transactional_banking
E17,2025-04,FY2025,210,20628838.01,transactional_banking
E17,2025-05,FY2025,216,18552028.94,transactional_banking
E17,2025-06,FY2025,208,25672603.85,transactional_banking
E17,2025-07,FY2026,231,19723814.04,transactional_banking
E17,2025-08,FY2026,232,18118028.3,transactional_banking
E17,2025-09,FY2026,229,22978804.6,transactional_banking
E17,2025-10,FY2026,221,21896337.49,transactional_banking
E17,2025-11,FY2026,214,22348252.72,transactional_banking
E17,2025-12,FY2026,214,19083367.48,transactional_banking
E17,2026-01,FY2026,220,18048751.59,transactional_banking
E17,2026-02,FY2026,185,20945319.05,transactional_banking
E17,2026-03,FY2026,214,21806413.8,transactional_banking
E17,2026-04,FY2026,226,26933124.43,transactional_banking
E17,2026-05,FY2026,230,16330994.13,transactional_banking
E17,2026-06,FY2026,220,21367387.69,transactional_banking
E18,2023-07,FY2024,2867,337039702.09,transactional_banking
E18,2023-08,FY2024,2845,361741504.93,transactional_banking
E18,2023-09,FY2024,2751,336968629.0,transactional_banking
E18,2023-10,FY2024,2709,334861610.79,transactional_banking
E18,2023-11,FY2024,2714,335348026.12,transactional_banking
E18,2023-12,FY2024,2856,367759313.68,transactional_banking
E18,2024-01,FY2024,2869,361442840.14,transactional_banking
E18,2024-02,FY2024,2655,308192910.93,transactional_banking
E18,2024-03,FY2024,2804,341757808.58,transactional_banking
E18,2024-04,FY2024,2887,398875128.14,transactional_banking
E18,2024-05,FY2024,3125,399577280.87,transactional_banking
E18,2024-06,FY2024,2917,378603062.38,transactional_banking
E18,2024-07,FY2025,2997,361851335.52,transactional_banking
E18,2024-08,FY2025,2818,357494109.96999997,transactional_banking
E18,2024-09,FY2025,2786,351207158.64,transactional_banking
E18,2024-10,FY2025,3067,391922552.51,transactional_banking
E18,2024-11,FY2025,2843,356197559.71,transactional_banking
E18,2024-12,FY2025,2926,353803505.32,transactional_banking
E18,2025-01,FY2025,2887,388029320.17,transactional_banking
E18,2025-02,FY2025,2764,350550573.1,transactional_banking
E18,2025-03,FY2025,3054,374649748.52,transactional_banking
E18,2025-04,FY2025,2846,350119000.84,transactional_banking
E18,2025-05,FY2025,3034,365136917.08,transactional_banking
E18,2025-06,FY2025,2866,361360689.55,transactional_banking
E18,2025-07,FY2026,2971,349328856.85,transactional_banking
E18,2025-08,FY2026,2999,362369981.66,transactional_banking
E18,2025-09,FY2026,2954,355224284.47,transactional_banking
E18,2025-10,FY2026,3067,366618539.8,transactional_banking
E18,2025-11,FY2026,3088,374713526.59,transactional_banking
E18,2025-12,FY2026,3244,405769377.95,transactional_banking
E18,2026-01,FY2026,3346,416478160.53,transactional_banking
E18,2026-02,FY2026,3094,373456784.5,transactional_banking
E18,2026-03,FY2026,3510,426545854.94,transactional_banking
E18,2026-04,FY2026,3411,451931281.83,transactional_banking
E18,2026-05,FY2026,3586,439117716.61,transactional_banking
E18,2026-06,FY2026,3477,409344073.55,transactional_banking
E19,2023-07,FY2024,2837,241646285.58,transactional_banking
E19,2023-08,FY2024,2787,237625361.85,transactional_banking
E19,2023-09,FY2024,2717,235553997.34,transactional_banking
E19,2023-10,FY2024,2816,264284913.39,transactional_banking
E19,2023-11,FY2024,2761,298891871.08,transactional_banking
E19,2023-12,FY2024,2863,239114498.54,transactional_banking
E19,2024-01,FY2024,2846,240624221.11,transactional_banking
E19,2024-02,FY2024,2654,271363039.61,transactional_banking
E19,2024-03,FY2024,2865,278824160.62,transactional_banking
E19,2024-04,FY2024,2825,256060579.54,transactional_banking
E19,2024-05,FY2024,3075,270963248.66,transactional_banking
E19,2024-06,FY2024,2850,261304793.17,transactional_banking
E19,2024-07,FY2025,2888,276322200.8,transactional_banking
E19,2024-08,FY2025,2811,247309422.69,transactional_banking
E19,2024-09,FY2025,2738,233489935.35999998,transactional_banking
E19,2024-10,FY2025,3012,270736055.63,transactional_banking
E19,2024-11,FY2025,2881,277980866.71,transactional_banking
E19,2024-12,FY2025,2862,233782722.94,transactional_banking
E19,2025-01,FY2025,2973,246549307.89000002,transactional_banking
E19,2025-02,FY2025,2683,252939306.3,transactional_banking
E19,2025-03,FY2025,3004,276608979.52,transactional_banking
E19,2025-04,FY2025,2711,238079423.5,transactional_banking
E19,2025-05,FY2025,2900,251678921.23,transactional_banking
E19,2025-06,FY2025,2766,233787498.9,transactional_banking
E19,2025-07,FY2026,2938,265368260.56,transactional_banking
E19,2025-08,FY2026,3059,286730326.8,transactional_banking
E19,2025-09,FY2026,2872,260255553.69,transactional_banking
E19,2025-10,FY2026,3080,283110094.45,transactional_banking
E19,2025-11,FY2026,2909,276923567.75,transactional_banking
E19,2025-12,FY2026,3193,293860406.23,transactional_banking
E19,2026-01,FY2026,3356,315721057.91,transactional_banking
E19,2026-02,FY2026,3026,277321585.03,transactional_banking
E19,2026-03,FY2026,3457,334673660.04,transactional_banking
E19,2026-04,FY2026,3481,309324956.24,transactional_banking
E19,2026-05,FY2026,3596,335000756.12,transactional_banking
E19,2026-06,FY2026,3559,314070837.01,transactional_banking
E20,2023-07,FY2024,44,1589844.8800000001,transactional_banking
E20,2023-08,FY2024,49,1045153.47,transactional_banking
E20,2023-09,FY2024,42,1113381.41,transactional_banking
E20,2023-10,FY2024,38,951595.81,transactional_banking
E20,2023-11,FY2024,52,1645685.14,transactional_banking
E20,2023-12,FY2024,37,990570.73,transactional_banking
E20,2024-01,FY2024,42,1166619.1300000001,transactional_banking
E20,2024-02,FY2024,33,687095.36,transactional_banking
E20,2024-03,FY2024,30,765578.0,transactional_banking
E20,2024-04,FY2024,33,601660.16,transactional_banking
E20,2024-05,FY2024,45,1442693.35,transactional_banking
E20,2024-06,FY2024,35,890770.16,transactional_banking
E20,2024-07,FY2025,40,1235120.18,transactional_banking
E20,2024-08,FY2025,42,990988.71,transactional_banking
E20,2024-09,FY2025,43,956508.11,transactional_banking
E20,2024-10,FY2025,38,979487.53,transactional_banking
E20,2024-11,FY2025,39,1142049.72,transactional_banking
E20,2024-12,FY2025,40,1063268.25,transactional_banking
E20,2025-01,FY2025,37,893680.52,transactional_banking
E20,2025-02,FY2025,37,734740.45,transactional_banking
E20,2025-03,FY2025,51,1322672.84,transactional_banking
E20,2025-04,FY2025,41,1028424.95,transactional_banking
E20,2025-05,FY2025,40,1098663.15,transactional_banking
E20,2025-06,FY2025,35,933615.4299999999,transactional_banking
E20,2025-07,FY2026,30,600509.93,transactional_banking
E20,2025-08,FY2026,36,698899.71,transactional_banking
E20,2025-09,FY2026,48,1705399.25,transactional_banking
E20,2025-10,FY2026,40,1555353.6600000001,transactional_banking
E20,2025-11,FY2026,44,900837.04,transactional_banking
E20,2025-12,FY2026,43,578548.03,transactional_banking
E20,2026-01,FY2026,35,851909.43,transactional_banking
E20,2026-02,FY2026,34,992334.93,transactional_banking
E20,2026-03,FY2026,28,461903.53,transactional_banking
E20,2026-04,FY2026,42,1507738.98,transactional_banking
E20,2026-05,FY2026,34,734957.38,transactional_banking
E20,2026-06,FY2026,41,1458419.72,transactional_banking
E01,2023-07,FY2024,31,108219057.16,trade_finance
E01,2023-08,FY2024,38,75095466.12,trade_finance
E01,2023-09,FY2024,39,94146463.07000001,trade_finance
E01,2023-10,FY2024,32,102481229.48,trade_finance
E01,2023-11,FY2024,28,75662538.9,trade_finance
E01,2023-12,FY2024,34,105174936.92,trade_finance
E01,2024-01,FY2024,38,166755285.20000002,trade_finance
E01,2024-02,FY2024,34,101179339.41,trade_finance
E01,2024-03,FY2024,35,106334075.71000001,trade_finance
E01,2024-04,FY2024,29,98731355.71,trade_finance
E01,2024-05,FY2024,38,93997986.51,trade_finance
E01,2024-06,FY2024,42,76436404.84,trade_finance
E01,2024-07,FY2025,32,81575348.6,trade_finance
E01,2024-08,FY2025,32,112826780.15,trade_finance
E01,2024-09,FY2025,26,68222485.41,trade_finance
E01,2024-10,FY2025,35,92272227.24,trade_finance
E01,2024-11,FY2025,36,143087960.98,trade_finance
E01,2024-12,FY2025,40,112271761.5,trade_finance
E01,2025-01,FY2025,37,98054701.91,trade_finance
E01,2025-02,FY2025,37,101344086.4,trade_finance
E01,2025-03,FY2025,41,124492519.44,trade_finance
E01,2025-04,FY2025,29,90520941.3,trade_finance
E01,2025-05,FY2025,37,150936573.2,trade_finance
E01,2025-06,FY2025,36,103101020.96000001,trade_finance
E01,2025-07,FY2026,33,102541075.61,trade_finance
E01,2025-08,FY2026,34,120368286.28999999,trade_finance
E01,2025-09,FY2026,45,139879421.62,trade_finance
E01,2025-10,FY2026,30,125992958.0,trade_finance
E01,2025-11,FY2026,40,158928007.72,trade_finance
E01,2025-12,FY2026,34,112868042.12,trade_finance
E01,2026-01,FY2026,37,87724697.92,trade_finance
E01,2026-02,FY2026,38,112984795.02,trade_finance
E01,2026-03,FY2026,56,129479603.25,trade_finance
E01,2026-04,FY2026,46,122367304.74,trade_finance
E01,2026-05,FY2026,41,133273661.4,trade_finance
E01,2026-06,FY2026,37,98142264.46,trade_finance
E02,2023-07,FY2024,18,53451052.1,trade_finance
E02,2023-08,FY2024,19,68431493.62,trade_finance
E02,2023-09,FY2024,22,106136840.59,trade_finance
E02,2023-10,FY2024,16,36571537.47,trade_finance
E02,2023-11,FY2024,17,62372762.01,trade_finance
E02,2023-12,FY2024,17,161956903.58,trade_finance
E02,2024-01,FY2024,22,93997001.62,trade_finance
E02,2024-02,FY2024,20,71950268.2,trade_finance
E02,2024-03,FY2024,30,130964807.26,trade_finance
E02,2024-04,FY2024,24,83045795.5,trade_finance
E02,2024-05,FY2024,19,118188332.23,trade_finance
E02,2024-06,FY2024,26,92822061.14,trade_finance
E02,2024-07,FY2025,27,107684269.38,trade_finance
E02,2024-08,FY2025,27,110529492.02,trade_finance
E02,2024-09,FY2025,12,76114552.58,trade_finance
E02,2024-10,FY2025,19,101841917.77,trade_finance
E02,2024-11,FY2025,24,116334585.25,trade_finance
E02,2024-12,FY2025,13,59459257.96,trade_finance
E02,2025-01,FY2025,14,27397096.82,trade_finance
E02,2025-02,FY2025,14,85699462.39,trade_finance
E02,2025-03,FY2025,26,61136956.04,trade_finance
E02,2025-04,FY2025,25,79075042.59,trade_finance
E02,2025-05,FY2025,18,72999663.96,trade_finance
E02,2025-06,FY2025,26,68887583.71,trade_finance
E02,2025-07,FY2026,26,118369826.91,trade_finance
E02,2025-08,FY2026,13,74607817.1,trade_finance
E02,2025-09,FY2026,26,123078215.99000001,trade_finance
E02,2025-10,FY2026,22,112504339.5,trade_finance
E02,2025-11,FY2026,19,91965389.55,trade_finance
E02,2025-12,FY2026,21,113874478.53,trade_finance
E02,2026-01,FY2026,22,74191127.61,trade_finance
E02,2026-02,FY2026,11,39500983.91,trade_finance
E02,2026-03,FY2026,23,99442587.59,trade_finance
E02,2026-04,FY2026,19,71054629.1,trade_finance
E02,2026-05,FY2026,15,70329096.44,trade_finance
E02,2026-06,FY2026,25,96155083.62,trade_finance
E03,2023-07,FY2024,32,97212135.34,trade_finance
E03,2023-08,FY2024,44,69687372.31,trade_finance
E03,2023-09,FY2024,34,71110215.97,trade_finance
E03,2023-10,FY2024,39,87261552.2,trade_finance
E03,2023-11,FY2024,37,80200417.91,trade_finance
E03,2023-12,FY2024,38,60083746.32,trade_finance
E03,2024-01,FY2024,40,107629654.0,trade_finance
E03,2024-02,FY2024,21,31981597.51,trade_finance
E03,2024-03,FY2024,38,55245806.65,trade_finance
E03,2024-04,FY2024,31,58948202.03,trade_finance
E03,2024-05,FY2024,35,127586843.33,trade_finance
E03,2024-06,FY2024,35,66037675.53,trade_finance
E03,2024-07,FY2025,30,118620167.92,trade_finance
E03,2024-08,FY2025,30,46254400.11,trade_finance
E03,2024-09,FY2025,36,84972426.21,trade_finance
E03,2024-10,FY2025,30,77572309.57,trade_finance
E03,2024-11,FY2025,26,46131423.58,trade_finance
E03,2024-12,FY2025,29,56911089.43,trade_finance
E03,2025-01,FY2025,25,36889449.62,trade_finance
E03,2025-02,FY2025,20,40814150.85,trade_finance
E03,2025-03,FY2025,34,72760079.14,trade_finance
E03,2025-04,FY2025,27,85202929.1,trade_finance
E03,2025-05,FY2025,27,53747106.32,trade_finance
E03,2025-06,FY2025,16,72376132.16,trade_finance
E03,2025-07,FY2026,23,36075652.26,trade_finance
E03,2025-08,FY2026,21,41652700.97,trade_finance
E03,2025-09,FY2026,19,49356139.019999996,trade_finance
E03,2025-10,FY2026,22,49323197.43,trade_finance
E03,2025-11,FY2026,27,76442867.71,trade_finance
E03,2025-12,FY2026,26,44094215.29,trade_finance
E03,2026-01,FY2026,32,36317356.300000004,trade_finance
E03,2026-02,FY2026,23,56758071.199999996,trade_finance
E03,2026-03,FY2026,30,57123322.48,trade_finance
E03,2026-04,FY2026,26,92822234.52,trade_finance
E03,2026-05,FY2026,31,46396052.54,trade_finance
E03,2026-06,FY2026,25,45654817.86,trade_finance
E04,2023-07,FY2024,23,27217858.330000002,trade_finance
E04,2023-08,FY2024,30,37667510.76,trade_finance
E04,2023-09,FY2024,23,21881462.810000002,trade_finance
E04,2023-10,FY2024,24,38639659.21,trade_finance
E04,2023-11,FY2024,22,37825798.4,trade_finance
E04,2023-12,FY2024,22,40436129.82,trade_finance
E04,2024-01,FY2024,27,40640063.61,trade_finance
E04,2024-02,FY2024,21,37998052.41,trade_finance
E04,2024-03,FY2024,22,31767207.54,trade_finance
E04,2024-04,FY2024,24,37431394.72,trade_finance
E04,2024-05,FY2024,23,32504949.77,trade_finance
E04,2024-06,FY2024,22,49092683.79,trade_finance
E04,2024-07,FY2025,29,57420306.83,trade_finance
E04,2024-08,FY2025,39,77389859.17,trade_finance
E04,2024-09,FY2025,20,30481471.33,trade_finance
E04,2024-10,FY2025,25,51425215.36,trade_finance
E04,2024-11,FY2025,13,19584271.4,trade_finance
E04,2024-12,FY2025,23,25390045.490000002,trade_finance
E04,2025-01,FY2025,19,27904330.99,trade_finance
E04,2025-02,FY2025,19,29661450.82,trade_finance
E04,2025-03,FY2025,22,32576081.5,trade_finance
E04,2025-04,FY2025,23,44182409.38,trade_finance
E04,2025-05,FY2025,23,38194458.05,trade_finance
E04,2025-06,FY2025,19,13359141.59,trade_finance
E04,2025-07,FY2026,24,45466521.68,trade_finance
E04,2025-08,FY2026,24,45791216.79,trade_finance
E04,2025-09,FY2026,18,19822991.57,trade_finance
E04,2025-10,FY2026,25,39175673.75,trade_finance
E04,2025-11,FY2026,26,29678935.14,trade_finance
E04,2025-12,FY2026,22,53614519.660000004,trade_finance
E04,2026-01,FY2026,24,22229238.46,trade_finance
E04,2026-02,FY2026,23,44991792.22,trade_finance
E04,2026-03,FY2026,24,40114245.870000005,trade_finance
E04,2026-04,FY2026,25,43492412.92,trade_finance
E04,2026-05,FY2026,25,36357714.5,trade_finance
E04,2026-06,FY2026,45,94958592.93,trade_finance
E05,2023-07,FY2024,24,42674808.35,trade_finance
E05,2023-08,FY2024,23,44703067.97,trade_finance
E05,2023-09,FY2024,27,44949707.58,trade_finance
E05,2023-10,FY2024,22,24830313.48,trade_finance
E05,2023-11,FY2024,22,34008985.17,trade_finance
E05,2023-12,FY2024,27,43810615.74,trade_finance
E05,2024-01,FY2024,27,40339277.43,trade_finance
E05,2024-02,FY2024,21,71386868.39,trade_finance
E05,2024-03,FY2024,25,41303773.94,trade_finance
E05,2024-04,FY2024,24,69627780.92999999,trade_finance
E05,2024-05,FY2024,29,44928495.03,trade_finance
E05,2024-06,FY2024,27,45121654.99,trade_finance
E05,2024-07,FY2025,26,45718005.83,trade_finance
E05,2024-08,FY2025,21,37800691.9,trade_finance
E05,2024-09,FY2025,26,25404539.37,trade_finance
E05,2024-10,FY2025,32,49353448.96,trade_finance
E05,2024-11,FY2025,30,43341768.44,trade_finance
E05,2024-12,FY2025,14,22844370.58,trade_finance
E05,2025-01,FY2025,27,39704856.9,trade_finance
E05,2025-02,FY2025,16,16079901.370000001,trade_finance
E05,2025-03,FY2025,31,45640089.5,trade_finance
E05,2025-04,FY2025,26,51873118.17,trade_finance
E05,2025-05,FY2025,21,36684716.39,trade_finance
E05,2025-06,FY2025,22,23587183.490000002,trade_finance
E05,2025-07,FY2026,26,48511787.47,trade_finance
E05,2025-08,FY2026,15,25833191.6,trade_finance
E05,2025-09,FY2026,21,33378065.509999998,trade_finance
E05,2025-10,FY2026,32,67746411.86,trade_finance
E05,2025-11,FY2026,37,67370437.27,trade_finance
E05,2025-12,FY2026,25,69920890.84,trade_finance
E05,2026-01,FY2026,34,101116281.53,trade_finance
E05,2026-02,FY2026,23,35225283.89,trade_finance
E05,2026-03,FY2026,27,76345234.24,trade_finance
E05,2026-04,FY2026,35,64705893.91,trade_finance
E05,2026-05,FY2026,31,65246624.53,trade_finance
E05,2026-06,FY2026,35,39985649.2,trade_finance
E06,2023-07,FY2024,6,5211593.199999999,trade_finance
E06,2023-08,FY2024,5,7512234.99,trade_finance
E06,2023-09,FY2024,6,11169136.440000001,trade_finance
E06,2023-10,FY2024,4,2204861.94,trade_finance
E06,2023-11,FY2024,2,1935708.23,trade_finance
E06,2023-12,FY2024,5,11792896.27,trade_finance
E06,2024-01,FY2024,5,10642728.879999999,trade_finance
E06,2024-02,FY2024,2,4061870.3,trade_finance
E06,2024-03,FY2024,6,5774017.359999999,trade_finance
E06,2024-04,FY2024,8,8879378.79,trade_finance
E06,2024-05,FY2024,7,18868367.240000002,trade_finance
E06,2024-06,FY2024,3,4476279.16,trade_finance
E06,2024-07,FY2025,4,4251031.48,trade_finance
E06,2024-08,FY2025,4,7367252.109999999,trade_finance
E06,2024-09,FY2025,3,11092691.53,trade_finance
E06,2024-10,FY2025,6,14626216.86,trade_finance
E06,2024-11,FY2025,8,14977928.690000001,trade_finance
E06,2024-12,FY2025,14,26297474.05,trade_finance
E06,2025-01,FY2025,5,3265787.74,trade_finance
E06,2025-02,FY2025,8,14955106.229999999,trade_finance
E06,2025-03,FY2025,9,17446956.23,trade_finance
E06,2025-04,FY2025,4,1481152.5499999998,trade_finance
E06,2025-05,FY2025,7,6782977.180000001,trade_finance
E06,2025-06,FY2025,3,9065684.04,trade_finance
E06,2025-07,FY2026,9,14004104.8,trade_finance
E06,2025-08,FY2026,8,19169923.61,trade_finance
E06,2025-09,FY2026,4,5609590.12,trade_finance
E06,2025-11,FY2026,8,23808517.81,trade_finance
E06,2025-12,FY2026,5,9637794.489999998,trade_finance
E06,2026-01,FY2026,7,8786536.21,trade_finance
E06,2026-02,FY2026,8,12108071.85,trade_finance
E06,2026-03,FY2026,6,8318569.51,trade_finance
E06,2026-04,FY2026,5,3385371.27,trade_finance
E06,2026-05,FY2026,9,9887050.11,trade_finance
E06,2026-06,FY2026,1,662790.45,trade_finance
E07,2023-07,FY2024,4,6056969.2,trade_finance
E07,2023-08,FY2024,5,6698191.57,trade_finance
E07,2023-10,FY2024,2,774560.49,trade_finance
E07,2023-11,FY2024,5,4747748.23,trade_finance
E07,2023-12,FY2024,4,5854422.07,trade_finance
E07,2024-01,FY2024,4,2035660.25,trade_finance
E07,2024-02,FY2024,4,4015944.12,trade_finance
E07,2024-03,FY2024,4,1701250.0,trade_finance
E07,2024-04,FY2024,3,2456008.86,trade_finance
E07,2024-05,FY2024,3,1790101.69,trade_finance
E07,2024-06,FY2024,4,3473232.17,trade_finance
E07,2024-07,FY2025,9,7346571.46,trade_finance
E07,2024-08,FY2025,1,176387.49,trade_finance
E07,2024-09,FY2025,8,10042034.299999999,trade_finance
E07,2024-10,FY2025,5,2419459.91,trade_finance
E07,2024-11,FY2025,2,569446.9400000001,trade_finance
E07,2024-12,FY2025,8,23514736.86,trade_finance
E07,2025-01,FY2025,7,17324586.96,trade_finance
E07,2025-02,FY2025,2,766208.28,trade_finance
E07,2025-03,FY2025,2,1896498.06,trade_finance
E07,2025-04,FY2025,3,1821766.92,trade_finance
E07,2025-05,FY2025,10,9823288.02,trade_finance
E07,2025-06,FY2025,6,8424920.399999999,trade_finance
E07,2025-07,FY2026,7,5212348.98,trade_finance
E07,2025-08,FY2026,3,4272219.149999999,trade_finance
E07,2025-09,FY2026,2,809116.38,trade_finance
E07,2025-10,FY2026,6,3416028.33,trade_finance
E07,2025-11,FY2026,4,4512087.79,trade_finance
E07,2025-12,FY2026,6,4781155.390000001,trade_finance
E07,2026-01,FY2026,11,6209832.31,trade_finance
E07,2026-02,FY2026,6,5066884.7299999995,trade_finance
E07,2026-03,FY2026,11,13484570.18,trade_finance
E07,2026-04,FY2026,10,10857195.16,trade_finance
E07,2026-05,FY2026,14,16912900.81,trade_finance
