dataset,entity_id,log10_value,txn_count
transactional_banking,E20,4.5375,143
transactional_banking,E20,4.7125,128
transactional_banking,E20,4.887499999999999,70
transactional_banking,E20,5.0625,27
transactional_banking,E20,5.2375,8
transactional_banking,E20,5.4125,11
transactional_banking,E20,5.5875,3
transactional_banking,E20,5.762499999999999,0
transactional_banking,E20,5.9375,0
transactional_banking,E20,6.112499999999999,0
transactional_banking,E20,6.2875,0
transactional_banking,E20,6.4625,0
transactional_banking,E20,6.637499999999999,0
transactional_banking,E20,6.8125,0
transactional_banking,E20,6.987499999999999,0
transactional_banking,E20,7.1625,0
transactional_banking,E20,7.3375,0
transactional_banking,E20,7.512499999999999,0
transactional_banking,E20,7.6875,0
transactional_banking,E20,7.862499999999999,0
transactional_banking,E20,8.0375,0
transactional_banking,E20,8.2125,0
transactional_banking,E20,8.3875,0
transactional_banking,E20,8.5625,0
transactional_banking,E20,8.737499999999999,0
transactional_banking,E20,8.9125,0
trade_finance,E01,2.0875,0
trade_finance,E01,2.2625,0
trade_finance,E01,2.4375,0
trade_finance,E01,2.6125,0
trade_finance,E01,2.7875,0
trade_finance,E01,2.9625,0
trade_finance,E01,3.1374999999999997,0
trade_finance,E01,3.3125,0
trade_finance,E01,3.4875,0
trade_finance,E01,3.6625,0
trade_finance,E01,3.8375,0
trade_finance,E01,4.012499999999999,0
trade_finance,E01,4.1875,0
trade_finance,E01,4.3625,0
trade_finance,E01,4.5375,0
trade_finance,E01,4.7125,2
trade_finance,E01,4.887499999999999,3
trade_finance,E01,5.0625,12
trade_finance,E01,5.2375,33
trade_finance,E01,5.4125,55
trade_finance,E01,5.5875,89
trade_finance,E01,5.762499999999999,129
trade_finance,E01,5.9375,156
trade_finance,E01,6.112499999999999,169
trade_finance,E01,6.2875,184
trade_finance,E01,6.4625,160
trade_finance,E01,6.637499999999999,120
trade_finance,E01,6.8125,94
trade_finance,E01,6.987499999999999,47
trade_finance,E01,7.1625,26
trade_finance,E01,7.3375,21
trade_finance,E01,7.512499999999999,6
trade_finance,E01,7.6875,1
trade_finance,E01,7.862499999999999,0
trade_finance,E01,8.0375,0
trade_finance,E01,8.2125,0
trade_finance,E01,8.3875,0
trade_finance,E01,8.5625,0
trade_finance,E01,8.737499999999999,0
trade_finance,E01,8.9125,0
trade_finance,E02,2.0875,0
trade_finance,E02,2.2625,0
trade_finance,E02,2.4375,0
trade_finance,E02,2.6125,0
trade_finance,E02,2.7875,0
trade_finance,E02,2.9625,0
trade_finance,E02,3.1374999999999997,0
trade_finance,E02,3.3125,0
trade_finance,E02,3.4875,0
trade_finance,E02,3.6625,0
trade_finance,E02,3.8375,0
trade_finance,E02,4.012499999999999,0
trade_finance,E02,4.1875,0
trade_finance,E02,4.3625,0
trade_finance,E02,4.5375,0
trade_finance,E02,4.7125,1
trade_finance,E02,4.887499999999999,0
trade_finance,E02,5.0625,5
trade_finance,E02,5.2375,10
trade_finance,E02,5.4125,12
trade_finance,E02,5.5875,29
trade_finance,E02,5.762499999999999,44
trade_finance,E02,5.9375,91
trade_finance,E02,6.112499999999999,96
trade_finance,E02,6.2875,91
trade_finance,E02,6.4625,103
trade_finance,E02,6.637499999999999,81
trade_finance,E02,6.8125,67
trade_finance,E02,6.987499999999999,52
trade_finance,E02,7.1625,29
trade_finance,E02,7.3375,19
trade_finance,E02,7.512499999999999,5
trade_finance,E02,7.6875,1
trade_finance,E02,7.862499999999999,1
trade_finance,E02,8.0375,0
trade_finance,E02,8.2125,0
trade_finance,E02,8.3875,0
trade_finance,E02,8.5625,0
trade_finance,E02,8.737499999999999,0
trade_finance,E02,8.9125,0
trade_finance,E03,2.0875,0
trade_finance,E03,2.2625,0
trade_finance,E03,2.4375,0
trade_finance,E03,2.6125,0
trade_finance,E03,2.7875,0
trade_finance,E03,2.9625,0
trade_finance,E03,3.1374999999999997,0
trade_finance,E03,3.3125,0
trade_finance,E03,3.4875,0
trade_finance,E03,3.6625,0
trade_finance,E03,3.8375,0
trade_finance,E03,4.012499999999999,0
trade_finance,E03,4.1875,0
trade_finance,E03,4.3625,0
trade_finance,E03,4.5375,1
trade_finance,E03,4.7125,1
trade_finance,E03,4.887499999999999,11
trade_finance,E03,5.0625,21
trade_finance,E03,5.2375,48
trade_finance,E03,5.4125,49
trade_finance,E03,5.5875,95
trade_finance,E03,5.762499999999999,116
trade_finance,E03,5.9375,148
trade_finance,E03,6.112499999999999,142
trade_finance,E03,6.2875,135
trade_finance,E03,6.4625,116
trade_finance,E03,6.637499999999999,83
trade_finance,E03,6.8125,45
trade_finance,E03,6.987499999999999,24
trade_finance,E03,7.1625,17
trade_finance,E03,7.3375,5
trade_finance,E03,7.512499999999999,1
trade_finance,E03,7.6875,1
trade_finance,E03,7.862499999999999,0
trade_finance,E03,8.0375,0
trade_finance,E03,8.2125,0
trade_finance,E03,8.3875,0
trade_finance,E03,8.5625,0
trade_finance,E03,8.737499999999999,0
trade_finance,E03,8.9125,0
trade_finance,E04,2.0875,0
trade_finance,E04,2.2625,0
trade_finance,E04,2.4375,0
trade_finance,E04,2.6125,0
trade_finance,E04,2.7875,0
trade_finance,E04,2.9625,0
trade_finance,E04,3.1374999999999997,0
trade_finance,E04,3.3125,0
trade_finance,E04,3.4875,0
trade_finance,E04,3.6625,0
trade_finance,E04,3.8375,0
trade_finance,E04,4.012499999999999,0
trade_finance,E04,4.1875,0
trade_finance,E04,4.3625,1
trade_finance,E04,4.5375,4
trade_finance,E04,4.7125,7
trade_finance,E04,4.887499999999999,7
trade_finance,E04,5.0625,12
trade_finance,E04,5.2375,38
trade_finance,E04,5.4125,77
trade_finance,E04,5.5875,95
trade_finance,E04,5.762499999999999,112
trade_finance,E04,5.9375,122
trade_finance,E04,6.112499999999999,113
trade_finance,E04,6.2875,105
trade_finance,E04,6.4625,71
trade_finance,E04,6.637499999999999,51
trade_finance,E04,6.8125,29
trade_finance,E04,6.987499999999999,12
trade_finance,E04,7.1625,5
trade_finance,E04,7.3375,1
trade_finance,E04,7.512499999999999,0
trade_finance,E04,7.6875,0
trade_finance,E04,7.862499999999999,0
trade_finance,E04,8.0375,0
trade_finance,E04,8.2125,0
trade_finance,E04,8.3875,0
trade_finance,E04,8.5625,0
trade_finance,E04,8.737499999999999,0
trade_finance,E04,8.9125,0
trade_finance,E05,2.0875,0
trade_finance,E05,2.2625,0
trade_finance,E05,2.4375,0
trade_finance,E05,2.6125,0
trade_finance,E05,2.7875,0
trade_finance,E05,2.9625,0
trade_finance,E05,3.1374999999999997,0
trade_finance,E05,3.3125,0
trade_finance,E05,3.4875,0
trade_finance,E05,3.6625,0
trade_finance,E05,3.8375,0
trade_finance,E05,4.012499999999999,0
trade_finance,E05,4.1875,2
trade_finance,E05,4.3625,1
trade_finance,E05,4.5375,1
trade_finance,E05,4.7125,1
trade_finance,E05,4.887499999999999,12
trade_finance,E05,5.0625,34
trade_finance,E05,5.2375,58
trade_finance,E05,5.4125,71
trade_finance,E05,5.5875,95
trade_finance,E05,5.762499999999999,111
trade_finance,E05,5.9375,131
trade_finance,E05,6.112499999999999,116
trade_finance,E05,6.2875,103
trade_finance,E05,6.4625,74
trade_finance,E05,6.637499999999999,59
trade_finance,E05,6.8125,27
trade_finance,E05,6.987499999999999,21
trade_finance,E05,7.1625,8
trade_finance,E05,7.3375,4
trade_finance,E05,7.512499999999999,2
trade_finance,E05,7.6875,0
trade_finance,E05,7.862499999999999,0
trade_finance,E05,8.0375,0
trade_finance,E05,8.2125,0
trade_finance,E05,8.3875,0
trade_finance,E05,8.5625,0
trade_finance,E05,8.737499999999999,0
trade_finance,E05,8.9125,0
trade_finance,E06,2.0875,0
trade_finance,E06,2.2625,0
trade_finance,E06,2.4375,0
trade_finance,E06,2.6125,0
trade_finance,E06,2.7875,0
trade_finance,E06,2.9625,0
trade_finance,E06,3.1374999999999997,0
trade_finance,E06,3.3125,0
trade_finance,E06,3.4875,0
trade_finance,E06,3.6625,0
trade_finance,E06,3.8375,0
trade_finance,E06,4.012499999999999,0
trade_finance,E06,4.1875,0
trade_finance,E06,4.3625,1
trade_finance,E06,4.5375,0
trade_finance,E06,4.7125,0
trade_finance,E06,4.887499999999999,7
trade_finance,E06,5.0625,6
trade_finance,E06,5.2375,8
trade_finance,E06,5.4125,16
trade_finance,E06,5.5875,17
trade_finance,E06,5.762499999999999,31
trade_finance,E06,5.9375,28
trade_finance,E06,6.112499999999999,27
trade_finance,E06,6.2875,17
trade_finance,E06,6.4625,18
trade_finance,E06,6.637499999999999,16
trade_finance,E06,6.8125,6
trade_finance,E06,6.987499999999999,5
trade_finance,E06,7.1625,1
trade_finance,E06,7.3375,0
trade_finance,E06,7.512499999999999,0
trade_finance,E06,7.6875,0
trade_finance,E06,7.862499999999999,0
trade_finance,E06,8.0375,0
trade_finance,E06,8.2125,0
trade_finance,E06,8.3875,0
trade_finance,E06,8.5625,0
trade_finance,E06,8.737499999999999,0
trade_finance,E06,8.9125,0
trade_finance,E07,2.0875,0
trade_finance,E07,2.2625,0
trade_finance,E07,2.4375,0
trade_finance,E07,2.6125,0
trade_finance,E07,2.7875,0
trade_finance,E07,2.9625,0
trade_finance,E07,3.1374999999999997,0
trade_finance,E07,3.3125,0
trade_finance,E07,3.4875,0
trade_finance,E07,3.6625,0
trade_finance,E07,3.8375,0
trade_finance,E07,4.012499999999999,1
trade_finance,E07,4.1875,0
trade_finance,E07,4.3625,1
trade_finance,E07,4.5375,1
trade_finance,E07,4.7125,1
trade_finance,E07,4.887499999999999,2
trade_finance,E07,5.0625,11
trade_finance,E07,5.2375,19
trade_finance,E07,5.4125,17
trade_finance,E07,5.5875,30
trade_finance,E07,5.762499999999999,32
trade_finance,E07,5.9375,22
trade_finance,E07,6.112499999999999,20
trade_finance,E07,6.2875,13
trade_finance,E07,6.4625,14
trade_finance,E07,6.637499999999999,3
trade_finance,E07,6.8125,3
trade_finance,E07,6.987499999999999,0
trade_finance,E07,7.1625,0
trade_finance,E07,7.3375,1
trade_finance,E07,7.512499999999999,0
trade_finance,E07,7.6875,0
trade_finance,E07,7.862499999999999,0
trade_finance,E07,8.0375,0
trade_finance,E07,8.2125,0
trade_finance,E07,8.3875,0
trade_finance,E07,8.5625,0
trade_finance,E07,8.737499999999999,0
trade_finance,E07,8.9125,0
trade_finance,E08,2.0875,0
trade_finance,E08,2.2625,0
trade_finance,E08,2.4375,0
trade_finance,E08,2.6125,0
trade_finance,E08,2.7875,0
trade_finance,E08,2.9625,0
trade_finance,E08,3.1374999999999997,0
trade_finance,E08,3.3125,0
trade_finance,E08,3.4875,0
trade_finance,E08,3.6625,0
trade_finance,E08,3.8375,0
trade_finance,E08,4.012499999999999,0
trade_finance,E08,4.1875,0
trade_finance,E08,4.3625,1
trade_finance,E08,4.5375,2
trade_finance,E08,4.7125,2
trade_finance,E08,4.887499999999999,8
trade_finance,E08,5.0625,16
trade_finance,E08,5.2375,19
trade_finance,E08,5.4125,23
trade_finance,E08,5.5875,35
trade_finance,E08,5.762499999999999,52
trade_finance,E08,5.9375,44
trade_finance,E08,6.112499999999999,51
trade_finance,E08,6.2875,42
trade_finance,E08,6.4625,25
trade_finance,E08,6.637499999999999,16
trade_finance,E08,6.8125,17
trade_finance,E08,6.987499999999999,6
trade_finance,E08,7.1625,3
trade_finance,E08,7.3375,0
trade_finance,E08,7.512499999999999,0
trade_finance,E08,7.6875,0
trade_finance,E08,7.862499999999999,0
trade_finance,E08,8.0375,0
trade_finance,E08,8.2125,0
trade_finance,E08,8.3875,0
trade_finance,E08,8.5625,0
trade_finance,E08,8.737499999999999,0
trade_finance,E08,8.9125,0
trade_finance,E09,2.0875,0
trade_finance,E09,2.2625,0
trade_finance,E09,2.4375,0
trade_finance,E09,2.6125,0
trade_finance,E09,2.7875,0
trade_finance,E09,2.9625,0
trade_finance,E09,3.1374999999999997,0
trade_finance,E09,3.3125,0
trade_finance,E09,3.4875,0
trade_finance,E09,3.6625,0
trade_finance,E09,3.8375,0
trade_finance,E09,4.012499999999999,0
trade_finance,E09,4.1875,0
trade_finance,E09,4.3625,1
trade_finance,E09,4.5375,3
trade_finance,E09,4.7125,5
trade_finance,E09,4.887499999999999,24
trade_finance,E09,5.0625,59
trade_finance,E09,5.2375,92
trade_finance,E09,5.4125,117
trade_finance,E09,5.5875,181
trade_finance,E09,5.762499999999999,245
trade_finance,E09,5.9375,300
trade_finance,E09,6.112499999999999,291
trade_finance,E09,6.2875,270
trade_finance,E09,6.4625,193
trade_finance,E09,6.637499999999999,149
trade_finance,E09,6.8125,85
trade_finance,E09,6.987499999999999,41
trade_finance,E09,7.1625,29
trade_finance,E09,7.3375,13
trade_finance,E09,7.512499999999999,0
trade_finance,E09,7.6875,0
trade_finance,E09,7.862499999999999,0
trade_finance,E09,8.0375,0
trade_finance,E09,8.2125,0
trade_finance,E09,8.3875,0
trade_finance,E09,8.5625,0
trade_finance,E09,8.737499999999999,0
trade_finance,E09,8.9125,0
trade_finance,E10,2.0875,0
trade_finance,E10,2.2625,0
trade_finance,E10,2.4375,0
trade_finance,E10,2.6125,0
trade_finance,E10,2.7875,0
trade_finance,E10,2.9625,0
trade_finance,E10,3.1374999999999997,0
trade_finance,E10,3.3125,0
trade_finance,E10,3.4875,0
trade_finance,E10,3.6625,0
trade_finance,E10,3.8375,0
trade_finance,E10,4.012499999999999,0
trade_finance,E10,4.1875,0
trade_finance,E10,4.3625,0
trade_finance,E10,4.5375,4
trade_finance,E10,4.7125,11
trade_finance,E10,4.887499999999999,31
trade_finance,E10,5.0625,64
trade_finance,E10,5.2375,114
trade_finance,E10,5.4125,186
trade_finance,E10,5.5875,251
trade_finance,E10,5.762499999999999,362
trade_finance,E10,5.9375,365
trade_finance,E10,6.112499999999999,404
trade_finance,E10,6.2875,330
trade_finance,E10,6.4625,258
trade_finance,E10,6.637499999999999,165
trade_finance,E10,6.8125,105
trade_finance,E10,6.987499999999999,62
trade_finance,E10,7.1625,23
trade_finance,E10,7.3375,12
trade_finance,E10,7.512499999999999,2
trade_finance,E10,7.6875,0
trade_finance,E10,7.862499999999999,1
trade_finance,E10,8.0375,0
trade_finance,E10,8.2125,1
trade_finance,E10,8.3875,0
trade_finance,E10,8.5625,0
trade_finance,E10,8.737499999999999,0
trade_finance,E10,8.9125,0
trade_finance,E11,2.0875,0
trade_finance,E11,2.2625,0
trade_finance,E11,2.4375,0
trade_finance,E11,2.6125,0
trade_finance,E11,2.7875,0
trade_finance,E11,2.9625,0
trade_finance,E11,3.1374999999999997,0
trade_finance,E11,3.3125,0
trade_finance,E11,3.4875,0
trade_finance,E11,3.6625,0
trade_finance,E11,3.8375,0
trade_finance,E11,4.012499999999999,0
trade_finance,E11,4.1875,2
trade_finance,E11,4.3625,6
trade_finance,E11,4.5375,12
trade_finance,E11,4.7125,32
trade_finance,E11,4.887499999999999,62
trade_finance,E11,5.0625,113
trade_finance,E11,5.2375,174
trade_finance,E11,5.4125,301
trade_finance,E11,5.5875,370
trade_finance,E11,5.762499999999999,420
trade_finance,E11,5.9375,451
trade_finance,E11,6.112499999999999,383
trade_finance,E11,6.2875,327
trade_finance,E11,6.4625,219
trade_finance,E11,6.637499999999999,144
trade_finance,E11,6.8125,73
trade_finance,E11,6.987499999999999,38
trade_finance,E11,7.1625,19
trade_finance,E11,7.3375,5
trade_finance,E11,7.512499999999999,0
trade_finance,E11,7.6875,0
trade_finance,E11,7.862499999999999,0
trade_finance,E11,8.0375,0
trade_finance,E11,8.2125,0
trade_finance,E11,8.3875,0
trade_finance,E11,8.5625,0
trade_finance,E11,8.737499999999999,0
trade_finance,E11,8.9125,0
trade_finance,E12,2.0875,0
trade_finance,E12,2.2625,0
trade_finance,E12,2.4375,0
trade_finance,E12,2.6125,0
trade_finance,E12,2.7875,0
trade_finance,E12,2.9625,0
trade_finance,E12,3.1374999999999997,0
trade_finance,E12,3.3125,0
trade_finance,E12,3.4875,0
trade_finance,E12,3.6625,0
trade_finance,E12,3.8375,0
trade_finance,E12,4.012499999999999,0
trade_finance,E12,4.1875,0
trade_finance,E12,4.3625,0
trade_finance,E12,4.5375,3
trade_finance,E12,4.7125,1
trade_finance,E12,4.887499999999999,3
trade_finance,E12,5.0625,14
trade_finance,E12,5.2375,14
trade_finance,E12,5.4125,20
trade_finance,E12,5.5875,29
trade_finance,E12,5.762499999999999,28
trade_finance,E12,5.9375,25
trade_finance,E12,6.112499999999999,18
trade_finance,E12,6.2875,20
trade_finance,E12,6.4625,13
trade_finance,E12,6.637499999999999,7
trade_finance,E12,6.8125,5
trade_finance,E12,6.987499999999999,0
trade_finance,E12,7.1625,1
trade_finance,E12,7.3375,0
trade_finance,E12,7.512499999999999,0
trade_finance,E12,7.6875,0
trade_finance,E12,7.862499999999999,0
trade_finance,E12,8.0375,0
trade_finance,E12,8.2125,0
trade_finance,E12,8.3875,0
trade_finance,E12,8.5625,0
trade_finance,E12,8.737499999999999,0
trade_finance,E12,8.9125,0
trade_finance,E13,2.0875,0
trade_finance,E13,2.2625,0
trade_finance,E13,2.4375,0
trade_finance,E13,2.6125,0
trade_finance,E13,2.7875,0
trade_finance,E13,2.9625,0
trade_finance,E13,3.1374999999999997,0
trade_finance,E13,3.3125,0
trade_finance,E13,3.4875,0
trade_finance,E13,3.6625,0
trade_finance,E13,3.8375,0
trade_finance,E13,4.012499999999999,0
trade_finance,E13,4.1875,0
trade_finance,E13,4.3625,0
trade_finance,E13,4.5375,0
trade_finance,E13,4.7125,1
trade_finance,E13,4.887499999999999,1
trade_finance,E13,5.0625,0
trade_finance,E13,5.2375,1
trade_finance,E13,5.4125,6
trade_finance,E13,5.5875,7
trade_finance,E13,5.762499999999999,2
trade_finance,E13,5.9375,1
trade_finance,E13,6.112499999999999,1
trade_finance,E13,6.2875,0
trade_finance,E13,6.4625,0
trade_finance,E13,6.637499999999999,0
trade_finance,E13,6.8125,0
trade_finance,E13,6.987499999999999,0
trade_finance,E13,7.1625,0
trade_finance,E13,7.3375,0
trade_finance,E13,7.512499999999999,0
trade_finance,E13,7.6875,0
trade_finance,E13,7.862499999999999,0
trade_finance,E13,8.0375,0
trade_finance,E13,8.2125,0
trade_finance,E13,8.3875,0
trade_finance,E13,8.5625,0
trade_finance,E13,8.737499999999999,0
trade_finance,E13,8.9125,0
trade_finance,E14,2.0875,0
trade_finance,E14,2.2625,0
trade_finance,E14,2.4375,0
trade_finance,E14,2.6125,0
trade_finance,E14,2.7875,0
trade_finance,E14,2.9625,0
trade_finance,E14,3.1374999999999997,0
trade_finance,E14,3.3125,0
trade_finance,E14,3.4875,0
trade_finance,E14,3.6625,0
trade_finance,E14,3.8375,0
trade_finance,E14,4.012499999999999,0
trade_finance,E14,4.1875,0
trade_finance,E14,4.3625,0
trade_finance,E14,4.5375,0
trade_finance,E14,4.7125,2
trade_finance,E14,4.887499999999999,2
trade_finance,E14,5.0625,1
trade_finance,E14,5.2375,1
trade_finance,E14,5.4125,4
trade_finance,E14,5.5875,7
trade_finance,E14,5.762499999999999,3
trade_finance,E14,5.9375,3
trade_finance,E14,6.112499999999999,3
trade_finance,E14,6.2875,2
trade_finance,E14,6.4625,2
trade_finance,E14,6.637499999999999,1
trade_finance,E14,6.8125,4
trade_finance,E14,6.987499999999999,2
trade_finance,E14,7.1625,0
trade_finance,E14,7.3375,0
trade_finance,E14,7.512499999999999,1
trade_finance,E14,7.6875,0
trade_finance,E14,7.862499999999999,0
trade_finance,E14,8.0375,0
trade_finance,E14,8.2125,0
trade_finance,E14,8.3875,0
trade_finance,E14,8.5625,0
trade_finance,E14,8.737499999999999,0
trade_finance,E14,8.9125,0
trade_finance,E15,2.0875,0
trade_finance,E15,2.2625,0
trade_finance,E15,2.4375,0
trade_finance,E15,2.6125,0
trade_finance,E15,2.7875,0
trade_finance,E15,2.9625,0
trade_finance,E15,3.1374999999999997,0
trade_finance,E15,3.3125,0
trade_finance,E15,3.4875,0
trade_finance,E15,3.6625,0
trade_finance,E15,3.8375,0
trade_finance,E15,4.012499999999999,0
trade_finance,E15,4.1875,0
trade_finance,E15,4.3625,0
trade_finance,E15,4.5375,0
trade_finance,E15,4.7125,0
trade_finance,E15,4.887499999999999,2
trade_finance,E15,5.0625,4
trade_finance,E15,5.2375,5
trade_finance,E15,5.4125,6
trade_finance,E15,5.5875,7
trade_finance,E15,5.762499999999999,19
trade_finance,E15,5.9375,9
trade_finance,E15,6.112499999999999,13
trade_finance,E15,6.2875,8
trade_finance,E15,6.4625,6
trade_finance,E15,6.637499999999999,4
trade_finance,E15,6.8125,3
trade_finance,E15,6.987499999999999,1
trade_finance,E15,7.1625,1
trade_finance,E15,7.3375,0
trade_finance,E15,7.512499999999999,0
trade_finance,E15,7.6875,0
trade_finance,E15,7.862499999999999,0
trade_finance,E15,8.0375,0
trade_finance,E15,8.2125,0
trade_finance,E15,8.3875,0
trade_finance,E15,8.5625,0
trade_finance,E15,8.737499999999999,0
trade_finance,E15,8.9125,0
trade_finance,E16,2.0875,0
trade_finance,E16,2.2625,0
trade_finance,E16,2.4375,0
trade_finance,E16,2.6125,0
trade_finance,E16,2.7875,0
trade_finance,E16,2.9625,0
trade_finance,E16,3.1374999999999997,0
trade_finance,E16,3.3125,0
trade_finance,E16,3.4875,0
trade_finance,E16,3.6625,0
trade_finance,E16,3.8375,0
trade_finance,E16,4.012499999999999,0
trade_finance,E16,4.1875,0
trade_finance,E16,4.3625,3
trade_finance,E16,4.5375,3
trade_finance,E16,4.7125,9
trade_finance,E16,4.887499999999999,27
trade_finance,E16,5.0625,51
trade_finance,E16,5.2375,102
trade_finance,E16,5.4125,167
trade_finance,E16,5.5875,250
trade_finance,E16,5.762499999999999,342
trade_finance,E16,5.9375,338
trade_finance,E16,6.112499999999999,309
trade_finance,E16,6.2875,310
trade_finance,E16,6.4625,226
trade_finance,E16,6.637499999999999,115
trade_finance,E16,6.8125,83
trade_finance,E16,6.987499999999999,47
trade_finance,E16,7.1625,17
trade_finance,E16,7.3375,7
trade_finance,E16,7.512499999999999,6
trade_finance,E16,7.6875,1
trade_finance,E16,7.862499999999999,0
trade_finance,E16,8.0375,0
trade_finance,E16,8.2125,0
trade_finance,E16,8.3875,0
trade_finance,E16,8.5625,0
trade_finance,E16,8.737499999999999,0
trade_finance,E16,8.9125,0
trade_finance,E17,2.0875,0
trade_finance,E17,2.2625,0
trade_finance,E17,2.4375,0
trade_finance,E17,2.6125,0
trade_finance,E17,2.7875,0
trade_finance,E17,2.9625,0
trade_finance,E17,3.1374999999999997,0
trade_finance,E17,3.3125,0
trade_finance,E17,3.4875,0
trade_finance,E17,3.6625,0
trade_finance,E17,3.8375,0
trade_finance,E17,4.012499999999999,0
trade_finance,E17,4.1875,0
trade_finance,E17,4.3625,1
trade_finance,E17,4.5375,0
trade_finance,E17,4.7125,2
trade_finance,E17,4.887499999999999,4
trade_finance,E17,5.0625,12
trade_finance,E17,5.2375,10
trade_finance,E17,5.4125,16
trade_finance,E17,5.5875,37
trade_finance,E17,5.762499999999999,60
trade_finance,E17,5.9375,45
trade_finance,E17,6.112499999999999,25
trade_finance,E17,6.2875,30
trade_finance,E17,6.4625,23
trade_finance,E17,6.637499999999999,20
trade_finance,E17,6.8125,13
trade_finance,E17,6.987499999999999,2
trade_finance,E17,7.1625,1
trade_finance,E17,7.3375,1
trade_finance,E17,7.512499999999999,1
trade_finance,E17,7.6875,0
trade_finance,E17,7.862499999999999,0
trade_finance,E17,8.0375,0
trade_finance,E17,8.2125,0
trade_finance,E17,8.3875,0
trade_finance,E17,8.5625,0
trade_finance,E17,8.737499999999999,0
trade_finance,E17,8.9125,0
trade_finance,E18,2.0875,0
trade_finance,E18,2.2625,0
trade_finance,E18,2.4375,0
trade_finance,E18,2.6125,0
trade_finance,E18,2.7875,0
trade_finance,E18,2.9625,0
trade_finance,E18,3.1374999999999997,0
trade_finance,E18,3.3125,0
trade_finance,E18,3.4875,0
trade_finance,E18,3.6625,0
trade_finance,E18,3.8375,1
trade_finance,E18,4.012499999999999,1
trade_finance,E18,4.1875,1
trade_finance,E18,4.3625,1
trade_finance,E18,4.5375,11
trade_finance,E18,4.7125,17
trade_finance,E18,4.887499999999999,41
trade_finance,E18,5.0625,60
trade_finance,E18,5.2375,142
trade_finance,E18,5.4125,190
trade_finance,E18,5.5875,277
trade_finance,E18,5.762499999999999,310
trade_finance,E18,5.9375,315
trade_finance,E18,6.112499999999999,305
trade_finance,E18,6.2875,255
trade_finance,E18,6.4625,180
trade_finance,E18,6.637499999999999,115
trade_finance,E18,6.8125,59
trade_finance,E18,6.987499999999999,37
trade_finance,E18,7.1625,14
trade_finance,E18,7.3375,7
trade_finance,E18,7.512499999999999,1
trade_finance,E18,7.6875,1
trade_finance,E18,7.862499999999999,1
trade_finance,E18,8.0375,0
trade_finance,E18,8.2125,0
trade_finance,E18,8.3875,0
trade_finance,E18,8.5625,0
trade_finance,E18,8.737499999999999,0
trade_finance,E18,8.9125,0
trade_finance,E19,2.0875,0
trade_finance,E19,2.2625,0
trade_finance,E19,2.4375,0
trade_finance,E19,2.6125,0
trade_finance,E19,2.7875,0
trade_finance,E19,2.9625,0
trade_finance,E19,3.1374999999999997,0
trade_finance,E19,3.3125,0
trade_finance,E19,3.4875,0
trade_finance,E19,3.6625,0
trade_finance,E19,3.8375,0
trade_finance,E19,4.012499999999999,0
trade_finance,E19,4.1875,1
trade_finance,E19,4.3625,3
trade_finance,E19,4.5375,5
trade_finance,E19,4.7125,18
trade_finance,E19,4.887499999999999,30
trade_finance,E19,5.0625,60
trade_finance,E19,5.2375,88
trade_finance,E19,5.4125,123
trade_finance,E19,5.5875,147
trade_finance,E19,5.762499999999999,166
trade_finance,E19,5.9375,139
trade_finance,E19,6.112499999999999,118
trade_finance,E19,6.2875,95
trade_finance,E19,6.4625,73
trade_finance,E19,6.637499999999999,30
trade_finance,E19,6.8125,15
trade_finance,E19,6.987499999999999,10
trade_finance,E19,7.1625,5
trade_finance,E19,7.3375,1
trade_finance,E19,7.512499999999999,0
trade_finance,E19,7.6875,0
trade_finance,E19,7.862499999999999,0
trade_finance,E19,8.0375,0
trade_finance,E19,8.2125,0
trade_finance,E19,8.3875,0
trade_finance,E19,8.5625,0
trade_finance,E19,8.737499999999999,0
trade_finance,E19,8.9125,0
trade_finance,E20,2.0875,0
trade_finance,E20,2.2625,0
trade_finance,E20,2.4375,0
trade_finance,E20,2.6125,0
trade_finance,E20,2.7875,0
trade_finance,E20,2.9625,0
trade_finance,E20,3.1374999999999997,0
trade_finance,E20,3.3125,0
trade_finance,E20,3.4875,0
trade_finance,E20,3.6625,0
trade_finance,E20,3.8375,0
trade_finance,E20,4.012499999999999,0
trade_finance,E20,4.1875,0
trade_finance,E20,4.3625,0
trade_finance,E20,4.5375,1
trade_finance,E20,4.7125,0
trade_finance,E20,4.887499999999999,5
trade_finance,E20,5.0625,2
trade_finance,E20,5.2375,2
trade_finance,E20,5.4125,6
trade_finance,E20,5.5875,5
trade_finance,E20,5.762499999999999,3
trade_finance,E20,5.9375,1
trade_finance,E20,6.112499999999999,0
trade_finance,E20,6.2875,2
trade_finance,E20,6.4625,3
trade_finance,E20,6.637499999999999,0
trade_finance,E20,6.8125,0
trade_finance,E20,6.987499999999999,0
trade_finance,E20,7.1625,0
trade_finance,E20,7.3375,0
trade_finance,E20,7.512499999999999,0
trade_finance,E20,7.6875,0
trade_finance,E20,7.862499999999999,0
trade_finance,E20,8.0375,0
trade_finance,E20,8.2125,0
trade_finance,E20,8.3875,0
trade_finance,E20,8.5625,0
trade_finance,E20,8.737499999999999,0
trade_finance,E20,8.9125,0
cross_border_payments,E01,2.0875,0
cross_border_payments,E01,2.2625,0
cross_border_payments,E01,2.4375,0
cross_border_payments,E01,2.6125,0
cross_border_payments,E01,2.7875,0
