row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
Share-based payments,Non-,—,0.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
subsidiary holdings,Non-,77,77.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
1 April 2024,nan.2,103 828,103828.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Total comprehensive income,nan.2,12 691,12691.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Dividends,nan.2,(12 919),-12919.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Repurchase and sale of shares,nan.2,(432),-432.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
Share-based payments,nan.2,407,407.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
subsidiary holdings,nan.2,77,77.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,0,,ZAR,
31 March 2025 — Audited,1,"92019
11 633
103 652",9201911633103652.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,1,,ZAR,
Total comprehensive income,1,"13 694
4408
18 102",13694440818102.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,1,,ZAR,
Share-based payments,1,"431
431",431431.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,1,,ZAR,
31 March 2026 — Reviewed,1,"92554
14681
107 235",9255414681107236.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,4,1,,ZAR,
,1,2026,2026.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
"Cash generated from operations
9",1,65 837,65837.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Tax paid,1,(9 818),-9818.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
"Additions to property, plant and equipment and intangible assets",1,(23 246),-23246.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
intangible assets,1,445,445.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Investment in associate and joint venture’,1,(8 382),-8382.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends received from associate,1,3173,3173.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Finance income received,1,1936,1936.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net movement in mobile financial deposits,1,(4542),-4542.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Other investing activities,1,(31),-31.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Borrowings incurred,1,19 206,19206.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Borrowings repaid,1,(14 228),-14228.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Finance costs paid,1,(7 618),-7618.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends paid — equity shareholders,1,(12 953),-12953.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends paid — non-controlling interests,1,(1343),-1343.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Repurchase of shares,1,(539),-539.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Proceeds on sale of shares,1,82,82.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Changes in subsidiary,1,(13),-13.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net decrease in cash and cash equivalents,1,7966,7966.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Cash and cash equivalents at the beginning of the year,1,23 611,23611.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Effect of foreign exchange rate changes,1,(1 741),-1741.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Cash and cash equivalents at the end of the year,1,29 836,29836.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
,2,2025,2025.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
"Cash generated from operations
9",2,60 865,60865.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Tax paid,2,(8 066),-8066.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net cash flows from operating activities,2,52 799,52799.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
"Additions to property, plant and equipment and intangible assets",2,(24 690),-24690.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
intangible assets,2,115,115.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Investment in associate and joint venture’,2,(784),-784.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends received from associate,2,2 664,2664.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Finance income received,2,1367,1367.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net movement in mobile financial deposits,2,(3 110),-3110.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Other investing activities,2,224,224.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net cash flows utilised in investing activities,2,(24 214),-24214.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Borrowings incurred,2,24 445,24445.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Borrowings repaid,2,(29 225),-29225.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Finance costs paid,2,(7 805),-7805.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends paid — equity shareholders,2,(11 114),-11114.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Dividends paid — non-controlling interests,2,(1 805),-1805.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Repurchase of shares,2,(522),-522.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Proceeds on sale of shares,2,90,90.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Changes in subsidiary,2,77,77.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net cash flows utilised in financing activities,2,(25 859),-25859.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Net decrease in cash and cash equivalents,2,2726,2726.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Cash and cash equivalents at the beginning of the year,2,21513,21513.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Effect of foreign exchange rate changes,2,(628),-628.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
Cash and cash equivalents at the end of the year,2,25 611,25611.0,E17,Vodacom Group,Vodacom_Group_-_25&26.pdf,5,0,,ZAR,
