row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
,30 September 2025,26 414,26414.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nsurance contract liabilities,30 September 2025,40,40.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
nterest-bearing loans and borrowings,30 September 2025,1 200,1200.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Put option liability,30 September 2025,227,227.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Lease liabilities,30 September 2025,2 928,2928.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Employee benefits,30 September 2025,1911,1911.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Provisions,30 September 2025,121,121.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Trade and other payables,30 September 2025,16 890,16890.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Current income taxation liabilities,30 September 2025,1505,1505.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Bank overdrafts and short-term facilities,30 September 2025,559,559.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
,30 September 2025,25 381,25381.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
Total equity and liabilities,30 September 2025,115 035,115035.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,3,0,Condensed consolidated statement of financial position,ZAR,
63 240,Six months Twelve months,"58 749
58 749",5874958749.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
3 499,Six months Twelve months,"3513
6 019",35136019.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
3 356,Six months Twelve months,"3 056
5 638",30565638.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
143,Six months Twelve months,"381
457",381457.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
185,Six months Twelve months,"210
215",210215.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
,Six months Twelve months,"13
12",1312.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
(51),Six months Twelve months,"138
135",138135.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
60,Six months Twelve months,"139
140",139140.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
65 197,Six months Twelve months,"60 656
63 240",6065663240.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
67 561,Six months Twelve months,"67 371
67 376",6737167376.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
387,Six months Twelve months,"274
375",274375.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
,Six months Twelve months,"16
18",1618.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
=,Six months Twelve months,"8
9",89.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
65 197,Six months Twelve months,"60 656
63 240",6065663240.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,4,0,in equity,ZAR,
6 190,Six months Twelve months,"5731
10 718",573110718.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
6 308,Six months Twelve months,"5725
10 707",572510707.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(118),Six months Twelve months,11,11.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
3154,Six months Twelve months,"2 265
4792",22654792.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
2 800,Six months Twelve months,"2 431
4909",24314909.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
25,Six months Twelve months,"64
374",64374.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
299,Six months Twelve months,"425
666",425666.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
197,Six months Twelve months,"247
141",247141.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
304,Six months Twelve months,"2951
294",2951294.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
12 847,Six months Twelve months,"11099
21 643",1109921643.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
4135,Six months Twelve months,"3 593
10 888",359310888.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(1 614),Six months Twelve months,"(1508
3 043)",-15083043.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
132,Six months Twelve months,"121
268",121268.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(1 383),Six months Twelve months,"(848
1860)",-8481860.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(686),Six months Twelve months,"(429
4 466",4294466.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
31,Six months Twelve months,"153
144",153144.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(2 491),Six months Twelve months,(218),-218.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
11,Six months Twelve months,"21
35",2135.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
6 502,Six months Twelve months,"3 466
11675",346611675.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(21),Six months Twelve months,—,0.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
6 380,Six months Twelve months,"8 833
8 833",88338833.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
3199,Six months Twelve months,"(1288
874",1288874.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
(899),Six months Twelve months,"(473
269",473269.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
28,Six months Twelve months,"0
29",29.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
4879,Six months Twelve months,"4581
4581",45814581.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
4008,Six months Twelve months,"4118
4879",41184879.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
5 947,Six months Twelve months,"4833
5 066",48335066.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
4008,Six months Twelve months,"4118
4879",41184879.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
3 499,Six months Twelve months,"3 146
4507",31464507.0,E11,Pepkor Holdings,Pepkor_Holdings_-_25&26(interim).pdf,5,0,flows,ZAR,
